,movie_genres,movie_id,movie_title,poster_url,movie_url,description,rating,num_review,director,writer,cast,age_rating,year,movie_length
0,[ 7 16],591,Primal Fear (1996),https://images-na.ssl-images-amazon.com/images/M/MV5BNTljMTEwMGUtYzUyMi00Y2U4LTk3ZDItYWRlNTA5NjkyMjU1XkEyXkFqcGdeQXVyNTA4NzY1MzY@..jpg,http://www.imdb.com/title/tt0117381/?ref_=fn_al_tt_1,"An altar boy is accused of murdering a priest, and the truth is buried several layers deep.",7.7,201K,['Gregory Hoblit'],"['William Diehl', 'Steve Shagan', 'Ann Biderman']","['Richard Gere', 'Laura Linney', 'Edward Norton', 'John Mahoney', 'Alfre Woodard', 'Frances McDormand', ""Terry O'Quinn"", 'Andre Braugher', 'Steven Bauer', 'Joe Spano', 'Tony Plana', 'Stanley Anderson', 'Maura Tierney', 'Jon Seda', 'Reg Rogers', 'Kenneth Tigar', 'Brian Reddy', 'Christopher Carroll']",R,1996,2h 9min
1,[4],67,Ace Ventura: Pet Detective (1994),https://images-na.ssl-images-amazon.com/images/M/MV5BMjAzNTI0ODUxOF5BMl5BanBnXkFtZTgwNTQxNzQxMTE@..jpg,http://www.imdb.com/title/tt0109040/?ref_=fn_al_tt_1,A goofy detective specializing in animals goes in search of the missing mascot of the Miami Dolphins.,6.9,288K,['Tom Shadyac'],"['Jack Bernstein', 'Tom Shadyac', 'Jim Carrey']","['Jim Carrey', 'Courteney Cox', 'Sean Young', 'Tone Loc', 'Dan Marino', 'Noble Willingham', 'Troy Evans', 'Raynor Scheine', 'Udo Kier', 'Frank Adonis', 'Tiny Ron', 'David Margulies', 'John Capodice', 'Judy Clayton', 'Bill Zuckert', 'Alice Drummond', 'Rebecca Ferratti', 'Mark Margolis']",PG-13,1994,1h 26min
2,[7],305,"Ice Storm, The (1997)",https://images-na.ssl-images-amazon.com/images/M/MV5BNTQ1NzI1MzgtYWM3ZC00YjdhLWE1ODAtMmU0YzQzYjY3MjNiXkEyXkFqcGdeQXVyNjk1Njg5NTA@..jpg,http://www.imdb.com/title/tt0119349/?ref_=fn_al_tt_1,"In suburban New Canaan, Connecticut, 1973, middle-class families experimenting with casual sex and substance abuse find their lives beyond their control.",7.4,55K,['Ang Lee'],"['Rick Moody', 'James Schamus']","['Kevin Kline', 'Joan Allen', 'Sigourney Weaver', 'Henry Czerny', 'Tobey Maguire', 'Christina Ricci', 'Elijah Wood', 'Adam Hann-Byrd', 'David Krumholtz', 'Jamey Sheridan', 'Kate Burton', 'William Cain', 'Michael Cumpsty', 'Maia Danziger', 'Katie Holmes', 'Michael Egerman', 'Christine Farrell', 'Glenn Fitzgerald']",R,1997,1h 52min
3,[ 4 14],1041,Forget Paris (1995),https://images-na.ssl-images-amazon.com/images/M/MV5BM2ZkYTUxZjQtODhkMy00NWI3LWFlMDMtMzYzZTQ3YmFjMjg4XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0113097/?ref_=fn_al_tt_1,"Mickey, an NBA referee, meets Ellen, an American airline official, in Paris. It develops into a relationship of ups and downs.",6.5,12K,['Billy Crystal'],"['Billy Crystal', 'Lowell Ganz', 'Babaloo Mandel']","['Billy Crystal', 'Debra Winger', 'Joe Mantegna', 'Cynthia Stevenson', 'Richard Masur', 'Julie Kavner', 'William Hickey', 'Robert Costanzo', 'John Spencer', 'Tom Wright', 'Cathy Moriarty', 'Johnny Williams', 'Marv Albert', 'Bill Walton', 'Charles Barkley', 'David Robinson', 'Dan Majerle', 'Kevin Johnson']",PG-13,1995,1h 41min
4,[ 0  5 16],273,Heat (1995),https://images-na.ssl-images-amazon.com/images/M/MV5BNGMwNzUwNjYtZWM5NS00YzMyLWI4NjAtNjM0ZDBiMzE1YWExXkEyXkFqcGdeQXVyNDk3NzU2MTQ@..jpg,http://www.imdb.com/title/tt0113277/?ref_=fn_al_tt_1,A group of high-end professional thieves start to feel the heat from the LAPD when they unknowingly leave a clue at their latest heist.,8.2,609K,['Michael Mann'],['Michael Mann'],"['Al Pacino', 'Robert De Niro', 'Val Kilmer', 'Jon Voight', 'Tom Sizemore', 'Diane Venora', 'Amy Brenneman', 'Ashley Judd', 'Mykelti Williamson', 'Wes Studi', 'Ted Levine', 'Dennis Haysbert', 'William Fichtner', 'Natalie Portman', 'Tom Noonan', 'Kevin Gage', 'Hank Azaria', 'Susan Traylor']",R,1995,2h 50min
5,[0 1 5],24,Rumble in the Bronx (1995),https://images-na.ssl-images-amazon.com/images/M/MV5BZTUxMzY1N2YtZjM5NC00MmUzLThkNzEtYjNiYzg0MzI4MDc5L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@..jpg,http://www.imdb.com/title/tt0113326/?ref_=fn_al_tt_1,A young man visiting and helping his uncle in New York City finds himself forced to fight a street gang and the mob with his martial art skills.,6.8,41K,['Stanley Tong'],"['Edward Tang', 'Fibe Ma']","['Jackie Chan', 'Anita Mui', 'Françoise Yip', 'Bill Tung', 'Marc Akerstream', 'Garvin Cross', 'Morgan Lam', 'Ailen Sit', 'Man-Ching Chan', 'Fred Andrucci', 'Mark Antoniuk', 'Lauro David Chartrand-DelValle', 'Chris Franco', 'Lance Gibson', 'David Hooper', 'Kathy Hubble', 'Terrance Leigh', 'Dean McKenzie']",R,1995,1h 27min
6,[7],1488,Germinal (1993),https://images-na.ssl-images-amazon.com/images/M/MV5BMjViOGU4ZjctMjQ1Mi00MzliLTk2ZDgtYWU3ZGZlMjNjNGMzXkEyXkFqcGdeQXVyMjQzMzQzODY@..jpg,http://www.imdb.com/title/tt0107002/?ref_=fn_al_tt_1,"In mid-nineteenth-century northern France, a coal mining town's workers are exploited by the mine's owner. One day, they decide to go on strike, and the authorities repress them.",7.1,5K,['Claude Berri'],"['Émile Zola', 'Claude Berri', 'Arlette Langmann']","['Renaud', 'Gérard Depardieu', 'Miou-Miou', 'Jean Carmet', 'Judith Henry', 'Jean-Roger Milo', 'Laurent Terzieff', 'Bernard Fresson', 'Jean-Pierre Bisson', 'Jacques Dacqmine', 'Anny Duperey', 'Gérard Croce', 'Frédéric van den Driessche', 'Annick Alane', 'Pierre Lafont', 'Thierry Levaret', 'Fred Personne', 'Cécile Bois']",R,1993,2h 40min
7,[4 7],712,Tin Men (1987),https://images-na.ssl-images-amazon.com/images/M/MV5BOGZhMWY4OTUtMTQ2Ni00NzE3LTk1ZTMtNzdkOGFmZTQ4NjY1XkEyXkFqcGdeQXVyMjI4MjA5MzA@..jpg,http://www.imdb.com/title/tt0094155/?ref_=fn_al_tt_1,A minor car accident drives two rival aluminum-siding salesmen to the ridiculous extremes of man versus man in 1963 Baltimore.,6.6,8.3K,['Barry Levinson'],['Barry Levinson'],"['Richard Dreyfuss', 'Danny DeVito', 'Barbara Hershey', 'John Mahoney', 'Jackie Gayle', 'Stanley Brock', 'Seymour Cassel', 'Bruno Kirby', 'J.T. Walsh', 'Richard Portnow', 'Matt Craven', 'Alan Blumenfeld', 'Brad Sullivan', 'Michael Tucker', ""Deirdre O'Connell"", 'Sheila McCauley', 'Michael Willis', 'Penny Nichols']",R,1987,1h 52min
8,[ 0  7 16],54,Outbreak (1995),https://images-na.ssl-images-amazon.com/images/M/MV5BZTg1Mzk1NjAtNGFlOS00NzdlLWI0NTgtYzlmNTUzZGQ0NjYzXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0114069/?ref_=fn_al_tt_1,Army doctors struggle to find a cure for a deadly virus spreading throughout a California town that was brought to America by an African monkey.,6.6,125K,['Wolfgang Petersen'],"['Laurence Dworet', 'Robert Roy Pool']","['Dustin Hoffman', 'Rene Russo', 'Morgan Freeman', 'Kevin Spacey', 'Cuba Gooding Jr.', 'Donald Sutherland', 'Patrick Dempsey', 'Zakes Mokae', 'Malick Bowens', 'Susan Lee Hoffman', 'Benito Martinez', 'Bruce Jarchow', 'Leland Hayward III', 'Daniel Chodos', 'Dale Dye', 'Kara Keough', 'Gina Menza', 'Per Didrik Fasmer']",R,1995,2h 7min
9,[7],1327,Captives (1994),https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1MTQ1MTU1Ml5BMl5BanBnXkFtZTYwMjAyMjk5..jpg,http://www.imdb.com/title/tt0109374/?ref_=fn_al_tt_1,"A beautiful young dentist (Ormond) working in a tough British prison starts to become attracted to a violent inmate (Roth) after the break-up of her marriage, and embarks upon an illicit affair with him, with terrible consequences for all.",6.3,2.3K,['Angela Pope'],['Frank Deasy'],"['Julia Ormond', 'Tim Roth', 'Keith Allen', 'Siobhan Redmond', 'Peter Capaldi', 'Colin Salmon', 'Richard Hawley', 'Annette Badland', 'Jeff Nuttall', 'Kenneth Cope', 'Bill Moody', 'Nathan Dambuza', 'Christina Collingridge', 'Victoria Scarborough', 'Anthony Keirnan', 'Aedin Moloney', 'Tricia Thorns', 'Cathy Murphy']",R,1994,1h 40min
