,movie_genres,movie_id,movie_title,poster_url,movie_url,description,rating,num_review,director,writer,cast,age_rating,year,movie_length
0,[0 5 7],127,"Godfather, The (1972)",https://images-na.ssl-images-amazon.com/images/M/MV5BZTRmNjQ1ZDYtNDgzMy00OGE0LWE4N2YtNTkzNWQ5ZDhlNGJmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@..jpg,http://www.imdb.com/title/tt0068646/?ref_=fn_al_tt_1,An organized crime dynasty's aging patriarch transfers control of his clandestine empire to his reluctant son.,9.2,1.7M,['Francis Ford Coppola'],"['Mario Puzo', 'Francis Ford Coppola']","['Marlon Brando', 'Al Pacino', 'James Caan', 'Diane Keaton', 'Richard S. Castellano', 'Robert Duvall', 'Sterling Hayden', 'John Marley', 'Richard Conte', 'Al Lettieri', 'Abe Vigoda', 'Talia Shire', 'Gianni Russo', 'John Cazale', 'Rudy Bond', 'Al Martino', 'Morgana King', 'Lenny Montana']",R,1972,2h 55min
1,[4],1489,Chasers (1994),https://images-na.ssl-images-amazon.com/images/M/MV5BMTYzNTQ1OTUxOV5BMl5BanBnXkFtZTcwNTY5NjkxMQ@@..jpg,http://www.imdb.com/title/tt0109403/?ref_=fn_al_tt_1,A hapless Navy sailor is assigned SP duty. The catch: he must escort a beautiful female prisoner on her way to prison for going UA. She in turn will try anything to escape.,5.1,6.5K,['Dennis Hopper'],"['Joe Batteer', 'John Rice', 'Dan Gilroy']","['Tom Berenger', 'Erika Eleniak', 'William McNamara', 'Crispin Glover', 'Matthew Glave', 'Grand L. Bush', 'Dean Stockwell', 'Bitty Schram', 'Gary Busey', 'Seymour Cassel', 'Frederic Forrest', 'Marilu Henner', 'Dennis Hopper', 'Scott Marlowe', 'Jim Grimshaw', 'Mick McGovern', 'Charles Page', 'Richard Pelzman']",R,1994,1h 42min
2,[ 5 16],12,"Usual Suspects, The (1995)",https://images-na.ssl-images-amazon.com/images/M/MV5BYTViNjMyNmUtNDFkNC00ZDRlLThmMDUtZDU2YWE4NGI2ZjVmXkEyXkFqcGdeQXVyNjU0OTQ0OTY@..jpg,http://www.imdb.com/title/tt0114814/?ref_=fn_al_tt_1,"A sole survivor tells of the twisty events leading up to a horrific gun battle on a boat, which began when five criminals met at a seemingly random police lineup.",8.5,1M,['Bryan Singer'],['Christopher McQuarrie'],"['Kevin Spacey', 'Gabriel Byrne', 'Chazz Palminteri', 'Stephen Baldwin', 'Benicio Del Toro', 'Kevin Pollak', 'Pete Postlethwaite', 'Suzy Amis', 'Giancarlo Esposito', 'Dan Hedaya', 'Paul Bartel', 'Carl Bressler', 'Phillipe Simon', 'Jack Shearer', 'Christine Estabrook', 'Clark Gregg', 'Morgan Hunter', 'Ken Daly']",R,1995,1h 46min
3,[ 4 18],502,Bananas (1971),https://images-na.ssl-images-amazon.com/images/M/MV5BMTc2MTE3MzI3MF5BMl5BanBnXkFtZTcwODg3OTYwNA@@..jpg,http://www.imdb.com/title/tt0066808/?ref_=fn_al_tt_1,"When a bumbling New Yorker is dumped by his activist girlfriend, he travels to a tiny Latin American nation and becomes involved in its latest rebellion.",7.0,35K,['Woody Allen'],"['Woody Allen', 'Mickey Rose']","['Woody Allen', 'Louise Lasser', 'Carlos Montalbán', 'Nati Abascal', 'Jacobo Morales', 'Miguel Ángel Suárez', 'David Ortiz Angleró', 'René Enríquez', 'Jack Axelrod', 'Howard Cosell', 'Roger Grimsby', 'Don Dunphy', 'Charlotte Rae', 'Stanley Ackerman', 'Dan Frazer', 'Martha Greenhouse', 'Axel Anderson', 'Tigre Pérez']",PG-13,1971,1h 22min
4,[14],1353,1-900 (1994),https://images-na.ssl-images-amazon.com/images/M/MV5BMTk0Mzk2OTM1MV5BMl5BanBnXkFtZTcwOTU4MDEzMQ@@..jpg,http://www.imdb.com/title/tt0109001/?ref_=fn_al_tt_1,"Sarah, 30, single, well educated, likes art, places a voice ad for phone sex, inviting replies from men under 35, sturdy and sensual. Wilbert, a chubby middle aged architect, leaves a message that he is Thomas, 32 and well formed. A week later, she phones. She likes his voice, he likes her laugh, so once a week she phones him (he's not to know her last name, where she lives, or her number). Portraits emerge of humor and sadness. He presses for details of her life and tells her about his work; she wants these Thursday calls to be fantasy and release, separate from the rest of who she is. The film dramatizes these tensions of lies and truth, connection and distance.",6.3,616,['Theo van Gogh'],"['Johan Doesburg', 'Marcel Otten', 'Ariane Schluter']","['Ariane Schluter', 'Ad van Kempen']",Not Rated,1994,1h 27min
5,[7],1276,Sunset Park (1996),https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2NjgxNDgwN15BMl5BanBnXkFtZTcwMDY0NzAwMQ@@..jpg,http://www.imdb.com/title/tt0117784/?ref_=fn_al_tt_1,"A white school teacher takes over a talented, but undisciplined black high school basketball team and turns them into a winning team.",6.0,1.6K,['Steve Gomer'],"['Seth Zvi Rosenfeld', 'Kathleen McGhee-Anderson']","['Rhea Perlman', 'Fredro Starr', 'Carol Kane', 'Terrence Howard', 'Camille Saviola', ""De'aundre Bonds"", 'Talent Harris', 'Anthony C. Hall', 'Antwon Tanner', 'Shawn Michael Howard', 'Guy Torry', 'Scott Burkholder', 'John Aprea', 'John Vargas', 'Rhonda Stubbins White', 'Steffen Foster', 'Hattie Winston', 'Tim Hutchinson']",R,1996,1h 39min
6,[6],1128,Heidi Fleiss: Hollywood Madam (1995) ,https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4NDc5NzQzNF5BMl5BanBnXkFtZTcwMDUyODkxMQ@@..jpg,http://www.imdb.com/title/tt0113283/?ref_=fn_al_tt_1,"A documentary crew from the BBC arrives in L.A. intent on interviewing Heidi Fleiss, a year after her arrest for running a brothel but before her trial. Several months elapse before the interview, so the crew searches for anyone who'll talk about the young woman. Two people have a lot to say to the camera: a retired madam named Alex for whom Fleiss once worked and Fleiss's one-time boyfriend, Ivan Nagy, who introduced her to Alex. Alex and Nagy don't like each other, so the crew shuttles between them with ""she said"" and ""he said."" When they finally interview Fleiss, they spend their time reciting what Alex and Nagy have had to say and asking her reaction.",6.5,807,['Nick Broomfield'],"['Nick Broomfield', 'Nina Xining Zuo', 'Madam Alex']","['Nick Broomfield', 'Nina Xining Zuo', 'Madam Alex', 'Corinne Bohrer', 'Mike Brambles', 'Cookie', 'Elisa Fleiss', 'Heidi Fleiss', 'Jason Fleiss', 'Jesse Fleiss', 'Kim Fleiss', 'Paul Fleiss', 'Shannon Fleiss', 'Gabby', 'Daryl Gates', 'Ron Jeremy', 'Ivan Nagy', 'Victoria Sellers']",,,
7,[3 4],225,101 Dalmatians (1996),https://images-na.ssl-images-amazon.com/images/M/MV5BZDY3NDQ5M2EtNDM5ZC00YWI0LWEwMzctYjA1M2EwOWE1MDVmXkEyXkFqcGdeQXVyNTUyMzE4Mzg@..jpg,http://www.imdb.com/title/tt0115433/?ref_=fn_al_tt_1,"An evil high-fashion designer plots to steal Dalmatian puppies in order to make an extravagant fur coat, but instead creates an extravagant mess.",5.7,108K,['Stephen Herek'],"['Dodie Smith', 'John Hughes']","['Glenn Close', 'Jeff Daniels', 'Joely Richardson', 'Joan Plowright', 'Hugh Laurie', 'Mark Williams', 'John Shrapnel', 'Tim McInnerny', 'Hugh Fraser', 'Zohren Weiss', 'Mark Haddigan', 'Michael Percival', 'Neville Phillips', 'John Evans', 'Hilda Braid', 'Margery Mason', 'John Benfield', 'Andrew Readman']",G,1996,1h 43min
8,[4],372,Jeffrey (1995),https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4MjM1Njc3NF5BMl5BanBnXkFtZTcwNzI0OTgyMQ@@..jpg,http://www.imdb.com/title/tt0113464/?ref_=fn_al_tt_1,A poignant romantic comedy about the quest for love and intimacy in the age of AIDS. A story of a thirtyish gay actor/waiter who decides to become celibate...the risk of AIDS has taken all the joy from sex.,6.8,6.1K,['Christopher Ashley'],['Paul Rudnick'],"['Steven Weber', 'Michael T. Weiss', 'Peter Jacobson', 'Tom Cayler', 'David Thornton', 'Lee Mark Nelson', 'John Ganun', 'Joe Dain', 'Jeffrey Ross', 'Irma St. Paule', 'Patrick Stewart', 'Nicky Paraiso', 'K. Todd Freeman', 'Robert Klein', ""Patti Ann O'Connell"", 'Patrick Kerr', 'Peter Bartlett', 'Christine Baranski']",R,1995,1h 32min
9,[7],534,Traveller (1997),https://images-na.ssl-images-amazon.com/images/M/MV5BMTg2NTk5ODA3Ml5BMl5BanBnXkFtZTcwMjE3MjAzMQ@@..jpg,http://www.imdb.com/title/tt0120366/?ref_=fn_al_tt_1,A man joins a group of nomadic con artists in rural North Carolina.,6.1,2K,['Jack N. Green'],['Jim McGlynn'],"['Bill Paxton', 'Mark Wahlberg', 'Julianna Margulies', 'James Gammon', 'Luke Askew', 'Nikki Deloach', 'Danielle Keaton', 'Michael Shaner', 'Vincent Chase', 'Andrew Porter', 'Jean Speegle Howard', 'Rance Howard', 'Robert Peters', 'Jo Ann Pflug', 'Scott Schultz', 'John Bennes', 'Barbara Rowan', 'Trenton McDevitt']",R,1997,1h 41min
10,[ 7 14],794,It Could Happen to You (1994),https://images-na.ssl-images-amazon.com/images/M/MV5BYzMxOGUzOWEtMGUxMi00ZWM1LWE3ODgtNzc4OGVjZmJhMmFmXkEyXkFqcGdeQXVyODY0NzcxNw@@..jpg,http://www.imdb.com/title/tt0110167/?ref_=fn_al_tt_1,A police officer promises to share his lottery ticket with a waitress in lieu of a tip.,6.4,38K,['Andrew Bergman'],['Jane Anderson'],"['Nicolas Cage', 'Bridget Fonda', 'Rosie Perez', 'Wendell Pierce', 'Isaac Hayes', 'Víctor Rojas', 'Seymour Cassel', 'Stanley Tucci', 'J.E. Freeman', 'Red Buttons', 'Richard Jenkins', 'Robert Dorfman', 'Charles Busch', 'Beatrice Winde', 'Ginny Yang', 'Rene Rivera', 'Angel David', 'Anna Lobell']",PG,1994,1h 41min
11,[4 7],150,Swingers (1996),https://images-na.ssl-images-amazon.com/images/M/MV5BZjg1ZmViMmEtYzIxNi00MzJlLTk4MDktNTE2ZDkwMzEyMjBhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@..jpg,http://www.imdb.com/title/tt0117802/?ref_=fn_al_tt_1,"A wannabe actor has a hard time moving on from a break-up, but he is lucky to have supportive friends.",7.2,80K,['Doug Liman'],['Jon Favreau'],"['Vince Vaughn', 'Heather Graham', 'Jon Favreau', 'Ron Livingston', 'Patrick Van Horn', 'Alex Désert', 'Deena Martin', 'Katherine Kendall', 'Brooke Langton', 'Blake Lindsley', 'Kevin James Kelly', 'Stephanie Ittleson', 'Vernon Vaughn', 'Joan Favreau', 'Rio Hackford', 'Caitlyn Tyler Cole', 'Maddie Corman', 'Marty & Elayne']",R,1996,1h 36min
12,[ 4  7 14],731,"Corrina, Corrina (1994)",https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2MTM0MjE1Nl5BMl5BanBnXkFtZTcwOTcwMzEyMQ@@..jpg,http://www.imdb.com/title/tt0109484/?ref_=fn_al_tt_1,"In 1959, a widower hires a kindly housekeeper/nanny to care for his seven-year-old daughter.",6.6,13K,['Jessie Nelson'],['Jessie Nelson'],"['Ray Liotta', 'Whoopi Goldberg', 'Tina Majorino', 'Noreen Hennessey', 'Lucy Webb', 'Erica Yohn', 'Don Ameche', 'Larry Miller', 'Joan Cusack', 'Juney Ellis', 'Mimi Lieber', 'Karen Leigh Hopkins', 'Lin Shaye', 'Pearl Huang', 'Marcus Toji', 'Louis Mustillo', 'Patrika Darbo', 'Don Pugsley']",PG,1994,1h 55min
13,[ 0  1 16],1016,Con Air (1997),https://images-na.ssl-images-amazon.com/images/M/MV5BMGZmNGIxMTYtMmVjMy00YzhkLWIyOTktNTExZGFiYjNiNzdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0118880/?ref_=fn_al_tt_1,Newly paroled ex-con and former U.S. Ranger Cameron Poe finds himself trapped in a prisoner transport plane when the passengers seize control.,6.9,286K,['Simon West'],['Scott Rosenberg'],"['Nicolas Cage', 'John Cusack', 'John Malkovich', 'Colm Meaney', 'Mykelti Williamson', 'Nick Chinlund', 'Renoly Santiago', 'Ving Rhames', 'Dave Chappelle', 'Rachel Ticotin', 'Steve Eastin', 'Steve Buscemi', 'Danny Trejo', 'M.C. Gainey', 'Landry Allbright', 'Monica Potter', 'Brendan Kelly', 'Jesse Borrego']",R,1997,1h 55min
14,[7],221,Breaking the Waves (1996),https://images-na.ssl-images-amazon.com/images/M/MV5BNDYwZTU2MzktNWYxMS00NTYzLTgzOWEtMTRiYjc5NGY2Nzg1XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0115751/?ref_=fn_al_tt_1,"Oilman Jan is paralyzed in an accident. His wife, who prayed for his return, feels guilty; even more, when Jan urges her to have sex with another.",7.8,65K,['Lars von Trier'],"['Lars von Trier', 'Peter Asmussen', 'David Pirie']","['Emily Watson', 'Stellan Skarsgård', 'Katrin Cartlidge', 'Jean-Marc Barr', 'Adrian Rawlins', 'Jonathan Hackett', 'Sandra Voe', 'Udo Kier', 'Mikkel Gaup', 'Roef Ragas', 'Phil McCall', 'Robert Robertson', 'Desmond Reilly', 'Sarah Gudgeon', 'Finlay Welsh', 'David Gallacher', 'Ray Jeffries', 'Owen Kavanagh']",R,1996,2h 39min
15,[ 4 14],514,Annie Hall (1977),https://images-na.ssl-images-amazon.com/images/M/MV5BZDg1OGQ4YzgtM2Y2NS00NjA3LWFjYTctMDRlMDI3NWE1OTUyXkEyXkFqcGdeQXVyMjUzOTY1NTc@..jpg,http://www.imdb.com/title/tt0075686/?ref_=fn_al_tt_1,"Alvy Singer, a divorced Jewish comedian, reflects on his relationship with ex-lover Annie Hall, an aspiring nightclub singer, which ended abruptly just like his previous marriages.",8.0,258K,['Woody Allen'],"['Woody Allen', 'Marshall Brickman']","['Woody Allen', 'Diane Keaton', 'Tony Roberts', 'Carol Kane', 'Paul Simon', 'Shelley Duvall', 'Janet Margolin', 'Colleen Dewhurst', 'Christopher Walken', 'Donald Symington', 'Helen Ludlam', 'Mordecai Lawner', 'Joan Neuman', 'Jonathan Munk', 'Ruth Volner', 'Martin Rosenblatt', 'Hy Anzell', 'Rashel Novikoff']",PG,1977,1h 33min
16,[ 0  1  3  8 15],755,Jumanji (1995),https://images-na.ssl-images-amazon.com/images/M/MV5BZTk2ZmUwYmEtNTcwZS00YmMyLWFkYjMtNTRmZDA3YWExMjc2XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0113497/?ref_=fn_al_tt_1,"When two kids find and play a magical board game, they release a man trapped in it for decades - and a host of dangers that can only be stopped by finishing the game.",7.0,324K,['Joe Johnston'],"['Jonathan Hensleigh', 'Greg Taylor', 'Jim Strain']","['Robin Williams', 'Kirsten Dunst', 'Bonnie Hunt', 'Jonathan Hyde', 'Bradley Pierce', 'Bebe Neuwirth', 'David Alan Grier', 'Patricia Clarkson', 'Adam Hann-Byrd', 'Laura Bell Bundy', 'James Handy', 'Gillian Barber', 'Brandon Obray', 'Cyrus Thiedeke', 'Gary Joseph Thorup', 'Leonard Zola', 'Lloyd Berry', 'Malcolm Stewart']",PG,1995,1h 44min
17,[4],338,Bean (1997),https://images-na.ssl-images-amazon.com/images/M/MV5BYjU2YzY5NDEtM2M3NC00NGM0LTg3MmItNWQ1OWY2ZmNkZTU0XkEyXkFqcGdeQXVyNTIzOTk5ODM@..jpg,http://www.imdb.com/title/tt0118689/?ref_=fn_al_tt_1,The bumbling Mr. Bean travels to America when he is given the responsibility of bringing a highly valuable painting to a Los Angeles museum.,6.5,101K,['Mel Smith'],"['Rowan Atkinson', 'Richard Curtis', 'Robin Driscoll']","['Rowan Atkinson', 'Peter MacNicol', 'John Mills', 'Pamela Reed', 'Harris Yulin', 'Burt Reynolds', 'Larry Drake', 'Danny Goldring', 'Johnny Galecki', 'Chris Ellis', 'Andrew Lawrence', 'Peter Egan', 'Peter Capaldi', 'June Brown', 'Peter James', 'Clive Corner', 'Rob Brownstein', 'Julia Pearlstein']",PG-13,1997,1h 29min
18,[ 0  1 15 16],831,Escape from L.A. (1996),https://images-na.ssl-images-amazon.com/images/M/MV5BOWUzNTRmNTQtNWMwZS00MTg4LThhMDUtYmQ5OGQ5MmNmYzNmXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0116225/?ref_=fn_al_tt_1,"Snake Plissken is once again called in by the United States government to recover a potential doomsday device from Los Angeles, now an autonomous island where undesirables are deported.",5.7,72K,['John Carpenter'],"['John Carpenter', 'Nick Castle', 'Debra Hill']","['Kurt Russell', 'Steve Buscemi', 'Stacy Keach', 'A.J. Langer', 'Georges Corraface', 'Michelle Forbes', 'Pam Grier', 'Bruce Campbell', 'Jeff Imada', 'Cliff Robertson', 'Valeria Golino', 'Peter Fonda', 'Ina Romeo', 'Peter Jason', 'Jordan Baker', 'Caroleen Feeney', 'Paul Bartel', 'Tom McNulty']",R,1996,1h 41min
19,[4 7],1237,Twisted (1996),https://images-na.ssl-images-amazon.com/images/M/MV5BMTUzMjM1NzkyN15BMl5BanBnXkFtZTcwMDYzNjEzMQ@@..jpg,http://www.imdb.com/title/tt0117994/?ref_=fn_al_tt_1,"A retelling of Charles Dickens' classic novel Oliver Twist set in a New York City contemporary underground populated by drag queens, drug abuse and prostitution.",4.8,183,['Seth Michael Donsky'],['Seth Michael Donsky'],"['Ray Aranha', 'Keivyn McNeill Grayes', 'Elise Ballard', 'Sharlene Brown', 'Erik Jensen', 'Anthony Crivello', 'David Norona', 'Billy Porter', 'Kelly Coyle', 'Simon Brook', 'William Hickey', 'Jean Loup Wolfman', 'Rose Baum Senerchia', 'Brenda Pressley', 'Eugene Byrd', 'Keisha Howard', 'Elizabeth Franz', 'Lynn Tanner']",Unrated,1996,1h 40min
