,movie_genres,movie_id,movie_title,poster_url,movie_url,description,rating,num_review,director,writer,cast,age_rating,year,movie_length
0,[6],1594,Everest (1998),https://images-na.ssl-images-amazon.com/images/M/MV5BMTUwNzA0ODg1OV5BMl5BanBnXkFtZTcwMzA3MDUxMQ@@..jpg,http://www.imdb.com/title/tt0120661/?ref_=fn_al_tt_1,"An international team of climbers ascends Mt. Everest in the spring of 1996. The film depicts their lengthy preparations for the climb, their trek to the summit, and their successful return to Base Camp. It also shows many of the challenges the group faced, including avalanches, lack of oxygen, treacherous ice walls, and a deadly blizzard.",7.1,3.3K,"['David Breashears', 'Stephen Judson', 'Greg MacGillivray']","['Tim Cahill', 'Stephen Judson']","['Liam Neeson', 'Lhakpa Dorji', 'Dorje Sherpa', 'Ed Viesturs', 'Muktu Lhakpa Sherpa', 'Thilen Sherpa', 'Jangbu Sherpa', 'Araceli Segarra', 'Wong Chu Sherpa', 'Robert Schauer', 'Jamling Tenzing Norgay', 'David Breashears', 'Chyangba Tamang', 'Tracy Pfau', 'Roger Bilham', 'Rob Hall', 'Colonel Madan K.C.', 'Sumiyo Tsuzuki']",Unrated,1998,44min
1,[ 4  7 14],1424,I Like It Like That (1994),https://images-na.ssl-images-amazon.com/images/M/MV5BMTIyODAzNjAyNF5BMl5BanBnXkFtZTcwNjc3ODUyMQ@@..jpg,http://www.imdb.com/title/tt0110091/?ref_=fn_al_tt_1,"Lisette and husband Chino face marital difficulties. She is fed up with the kids, while he has job troubles. His mother Rosaria hates Lisette and the neighborhood tramp has designs on Chino. Things get even worse when Chino goes to jail and Lisette gets a good job uptown. Can this marriage be saved?",6.8,1.6K,['Darnell Martin'],['Darnell Martin'],"['Luna Lauren Velez', 'Jon Seda', 'Tomas Melly', 'Desiree Casado', 'Isaiah Garcia', 'Jesse Borrego', 'Lisa Vidal', 'Griffin Dunne', 'Rita Moreno', 'Vincent Laresca', 'Elvis Nolasco', 'Sammy Melendez', 'Jose Soto', 'Gloria Irizarry', 'Emilio Del Pozo', 'Donald Jackson', 'Gary Perez', 'Scott Jarred Cohen']",R,1994,1h 44min
2,[ 4  8 14 15],411,"Nutty Professor, The (1996)",https://images-na.ssl-images-amazon.com/images/M/MV5BMTFkZmQ5OWEtNjFmMC00ZTI2LWE0ZWUtN2VhOWE1MzdiOGJhXkEyXkFqcGdeQXVyMTQ4NDY5OTc@..jpg,http://www.imdb.com/title/tt6154574/?ref_=fn_al_tt_1,"It looks like we don't have any Plot Summaries for this title yet.
Be the first to contribute! Just click the ""Edit page"" button at the bottom of the page or learn more in the Plot Summary submission guide.",,,['Don DuPree'],"['Roger Ebert', 'Gene Siskel']","['Roger Ebert', 'Gene Siskel']",,,
3,[4],1071,Party Girl (1995),https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0MTE0NTQxMV5BMl5BanBnXkFtZTcwMDQ2NjkyMQ@@..jpg,http://www.imdb.com/title/tt0114095/?ref_=fn_al_tt_1,"A 20-something, irresponsible party girl is bailed out of jail by her librarian godmother. To repay the loan, she starts working at the library and gradually turns her life around.",6.5,4.9K,['Daisy von Scherler Mayer'],"['Harry Birckmayer', 'Daisy von Scherler Mayer', 'Sheila Gaffney']","['Parker Posey', 'Omar Townsend', 'The Lady Bunny', 'Lum Chang Pang', 'Anthony DeSando', 'Liev Schreiber', 'Guillermo Díaz', 'Elizabeth Beer', 'Sasha von Scherler', 'Richard Topol', 'C. Francis Blackchild', 'John Ventimiglia', 'Donna Mitchell', 'Dwight Ewell', 'Wendell Daughtery', 'Teresa Lebron', 'Timothy Duperron', 'Robert Sorce']",R,1995,1h 34min
4,[ 7 14],724,Circle of Friends (1995),https://images-na.ssl-images-amazon.com/images/M/MV5BNTAwOTIwMjgxMV5BMl5BanBnXkFtZTcwNjQ0MDYyMQ@@..jpg,http://www.imdb.com/title/tt0112679/?ref_=fn_al_tt_1,"3 women, who've been friends since childhood, meet at university in Dublin in 1957. Student and boyfriend life begins.",6.6,8.4K,"[""Pat O'Connor""]","['Andrew Davies', 'Maeve Binchy']","[""Chris O'Donnell"", 'Minnie Driver', ""Geraldine O'Rawe"", 'Saffron Burrows', 'Alan Cumming', 'Colin Firth', 'Aidan Gillen', 'Mick Lally', 'Britta Smith', 'John Kavanagh', 'Ruth McCabe', 'Ciarán Hinds', 'Tony Doyle', 'Marie Mullen', 'Marie Conmee', 'Gerry Walsh', 'Sean McGinley', 'Tom Hickey']",PG-13,1995,1h 43min
5,[ 5  7 13 16],914,Wild Things (1998),https://images-na.ssl-images-amazon.com/images/M/MV5BODMyYTlkNWYtODAzMC00ZjFiLWE3YjctMGUyMzM1MDk3ZDFlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0120890/?ref_=fn_al_tt_1,A police detective uncovers a conspiracy behind a case involving a high-school guidance counselor when accusations of rape are made against him by two female students.,6.5,115K,['John McNaughton'],['Stephen Peters'],"['Kevin Bacon', 'Neve Campbell', 'Matt Dillon', 'Denise Richards', 'Theresa Russell', 'Daphne Rubin-Vega', 'Robert Wagner', 'Bill Murray', 'Carrie Snodgress', 'Jeff Perry', 'Cory Pendergast', 'Marc Macaulay', 'Toi Svane Stepp', 'Dennis Neal', 'Diane Adams', 'Paulo Benedeti', 'Eduardo Yáñez', 'Jennifer Taylor']",R,1998,1h 48min
6,[7],1643,Angel Baby (1995),https://images-na.ssl-images-amazon.com/images/M/MV5BMjAwMDkzNTU5Ml5BMl5BanBnXkFtZTcwMTkzMTMyMQ@@..jpg,http://www.imdb.com/title/tt0112362/?ref_=fn_al_tt_1,Two schizophrenics meet during therapy and fall passionately in love. Ahead of them lies the inevitable road to disaster - one they share to the end.,7.0,1.4K,['Michael Rymer'],['Michael Rymer'],"['John Lynch', 'Jacqueline McKenzie', 'Colin Friels', 'Deborra-Lee Furness', 'Daniel Daperis', 'Robyn Nevin', 'David Argue', 'Geoff Brooks', 'Humphrey Bower', 'Jane Menelaus', 'Alex Pinder', 'Marcus Eyre', 'Heather Bolton', 'Samuel Johnson', 'Lesley Baker', 'Peter Sardi', 'Glynis Angell', 'Sally-Anne Upton']",R,1995,1h 45min
7,[ 0  1 13 15],769,Congo (1995),https://images-na.ssl-images-amazon.com/images/M/MV5BMmQ2YWFjZGItMTNiZi00ZDFmLWE3ZTAtNTZiZTI5ZjBjYzlkXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0112715/?ref_=fn_al_tt_1,"When an expedition to the African Congo ends in disaster, a new team is assembled to find out what went wrong.",5.2,45K,['Frank Marshall'],"['Michael Crichton', 'John Patrick Shanley']","['Laura Linney', 'Tim Curry', 'Dylan Walsh', 'Ernie Hudson', 'Grant Heslov', 'Joe Don Baker', 'Lola Noh', 'Mary Ellen Trainor', 'Misty Rosas', 'Stuart Pankin', 'Carolyn Seymour', 'Romy Rosemont', 'James Karen', 'Bill Pugin', 'Lawrence T. Wrentz', 'Robert Almodovar', 'Kathleen Connors', 'Joel Weiss']",PG-13,1995,1h 49min
8,[ 7 14],1137,Beautiful Thing (1996),https://images-na.ssl-images-amazon.com/images/M/MV5BYTM4OTllMzYtZmQ0YS00MDU3LTliZDktNjMzYmQ4ZjRjMmFjXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0115640/?ref_=fn_al_tt_1,"Jamie is a shy teenager, often bullied at school. His neighbour Ste has a rough time at home, being beaten by his father and brother. This issues bring them together and they find that what they feel for each other is more than friendship.",7.6,24K,['Hettie Macdonald'],['Jonathan Harvey'],"['Glen Berry', 'Linda Henry', 'Scott Neal', 'Tameka Empson', 'Ben Daniels', 'John Benfield', 'Daniel Bowers', 'Garry Cooper', 'Terry Duggan', 'Jeillo Edwards', 'Andrew Fraser', 'Beth Goddard', 'Davyd Harries', 'Anna Karen', 'Dave Lynn', 'Ozdemir Mamodeally', 'Steven M. Martin', 'Catherine Sanderson']",R,1996,1h 30min
9,[4],26,"Brothers McMullen, The (1995)",https://images-na.ssl-images-amazon.com/images/M/MV5BMTFkZmQ5OWEtNjFmMC00ZTI2LWE0ZWUtN2VhOWE1MzdiOGJhXkEyXkFqcGdeQXVyMTQ4NDY5OTc@..jpg,http://www.imdb.com/title/tt6155832/?ref_=fn_al_tt_1,"It looks like we don't have any Plot Summaries for this title yet.
Be the first to contribute! Just click the ""Edit page"" button at the bottom of the page or learn more in the Plot Summary submission guide.",,,"['Roger Ebert', 'Gene Siskel']","['', '']","['Roger Ebert', 'Gene Siskel']",,,
