,movie_genres,movie_id,movie_title,poster_url,movie_url,description,rating,num_review,director,writer,cast,age_rating,year,movie_length
0,[9],1582,T-Men (1947),https://images-na.ssl-images-amazon.com/images/M/MV5BMDM3OGUyNzYtNDA5Mi00MmM5LWEwOTgtYWE3NjQ1NDFmODZjXkEyXkFqcGdeQXVyNjc1NTYyMjg@..jpg,http://www.imdb.com/title/tt0039881/?ref_=fn_al_tt_1,Two US Treasury agents hunt a successful counterfeiting ring.,6.9,3.5K,['Anthony Mann'],"['John C. Higgins', 'Virginia Kellogg']","[""Dennis O'Keefe"", 'Wallace Ford', 'Alfred Ryder', 'Mary Meade', 'June Lockhart', 'Charles McGraw', 'Jane Randolph', 'Art Smith', 'Herbert Heyes', 'Jack Overman', 'John Wengraf', 'Jim Bannon', 'William Malten', 'John Ardell', 'Vivian Austin', 'Louis Bacigalupi', 'Trevor Bardette', 'Salvadore Barroga']",Approved,1947,1h 32min
1,[14 18],1124,"Farewell to Arms, A (1932)",https://images-na.ssl-images-amazon.com/images/M/MV5BMzM2ODc0NTY3OF5BMl5BanBnXkFtZTgwMjQwNzkzMjE@..jpg,http://www.imdb.com/title/tt0022879/?ref_=fn_al_tt_1,An American ambulance driver and an English nurse fall in love in Italy during World War I.,6.5,5.7K,['Frank Borzage'],"['Benjamin Glazer', 'Oliver H.P. Garrett', 'Ernest Hemingway']","['Gary Cooper', 'Helen Hayes', 'Adolphe Menjou', 'Mary Philips', 'Jack La Rue', 'Blanche Friderici', 'Mary Forbes', 'Gilbert Emery', 'Alice Adair', 'Henry Armetta', 'Herman Bing', 'Agostino Borgato', 'Robert Cauterio', 'Marcelle Corday', 'Gino Corrado', 'Peggy Cunningham', 'George Humbert', 'William Irving']",Unrated,1932,1h 20min
2,[4],494,His Girl Friday (1940),https://images-na.ssl-images-amazon.com/images/M/MV5BOTU4ODdjNDYtZjk0Zi00ZDBmLTllODEtMzQ5NmYzZGEzNjVlXkEyXkFqcGdeQXVyNjc1NTYyMjg@..jpg,http://www.imdb.com/title/tt0032599/?ref_=fn_al_tt_1,A newspaper editor uses every trick in the book to keep his ace reporter ex-wife from remarrying.,7.9,56K,['Howard Hawks'],"['Charles Lederer', 'Ben Hecht', 'Charles MacArthur']","['Cary Grant', 'Rosalind Russell', 'Ralph Bellamy', 'Gene Lockhart', 'Porter Hall', 'Ernest Truex', 'Cliff Edwards', 'Clarence Kolb', 'Roscoe Karns', 'Frank Jenks', 'Regis Toomey', 'Abner Biberman', 'Frank Orth', 'John Qualen', 'Helen Mack', 'Alma Kruger', 'Billy Gilbert', 'Pat West']",Passed,1940,1h 32min
3,[ 7 14],733,Go Fish (1994),https://images-na.ssl-images-amazon.com/images/M/MV5BMjEwODAzMzM5N15BMl5BanBnXkFtZTcwMDcxNjEyMQ@@..jpg,http://www.imdb.com/title/tt0109913/?ref_=fn_al_tt_1,A romantic tale about finding a soulmate. The only difference here is that both partners are women...in Chicago's lesbian community.,5.6,2.1K,['Rose Troche'],"['Guinevere Turner', 'Rose Troche']","['V.S. Brodie', 'Guinevere Turner', 'T. Wendy McMillan', 'Migdalia Melendez', 'Anastasia Sharp', 'Mary Garvey', 'Jennifer Allen', 'Walter Youngblood', 'Danielia Falcon', 'Art Stone', 'Elspeth Kydd', 'Tracy Kimme', 'Brooke Webster', 'Mimi Weddell', 'Scout', 'Susan Gregson', 'Carolyn Kotlarsky', 'Joanna Brown']",R,1994,1h 23min
4,[16],198,Nikita (La Femme Nikita) (1990),https://images-na.ssl-images-amazon.com/images/M/MV5BMTEyNjc4MTgtN2YxMS00ZGM5LTk2NjEtOGRhNDY5OWM5ZTQxXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0100263/?ref_=fn_al_tt_1,"Convicted felon, Nikita, isn't going to jail; she's given a new identity and trained, stylishly, as a top secret spy/assassin.",7.3,70K,['Luc Besson'],['Luc Besson'],"['Anne Parillaud', 'Marc Duret', 'Patrick Fontana', 'Alain Lathière', 'Laura Chéron', 'Jacques Boudet', 'Helene Aligier', 'Pierre-Alain de Garrigues', 'Patrick Pérez', 'Bruno Randon', 'Vincent Skimenti', 'Roland Blanche', 'Joseph Teruel', 'Jacques Disses', 'Stéphane Fey', 'Philippe Dehesdin', 'Michel Brunot', 'Rodolph Freytt']",R,1990,1h 57min
5,[ 7 14],716,Home for the Holidays (1995),https://images-na.ssl-images-amazon.com/images/M/MV5BMWU3NmFlNzAtMDM0Zi00OGM0LTgxN2EtZDVlNTBmYWYzNWUzXkEyXkFqcGdeQXVyNTM5NzI0NDY@..jpg,http://www.imdb.com/title/tt0113321/?ref_=fn_al_tt_1,"After losing her job, making out with her soon-to-be former boss, and finding out that her daughter plans to spend Thanksgiving with her boyfriend, Claudia Larson faces spending the holiday with her family.",6.6,13K,['Jodie Foster'],"['Chris Radant', 'W.D. Richter']","['Holly Hunter', 'Anne Bancroft', 'Robert Downey Jr.', 'Charles Durning', 'Dylan McDermott', 'Geraldine Chaplin', 'Steve Guttenberg', 'Cynthia Stevenson', 'Claire Danes', 'Emily Ann Lloyd', 'Zack Duhame', 'Austin Pendleton', 'David Strathairn', 'Amy Yasbeck', 'James Lecesne', 'Angela Paton', 'Randy Stone', 'Sam Slovick']",PG-13,1995,1h 43min
6,[ 0 10 15],353,Deep Rising (1998),https://images-na.ssl-images-amazon.com/images/M/MV5BZWU3NTFjYjgtNmZhNi00YTU0LTg4YWQtZTI0YmVmYmExZjM2XkEyXkFqcGdeQXVyNDQwMTQ5ODk@..jpg,http://www.imdb.com/title/tt0118956/?ref_=fn_al_tt_1,"A group of heavily armed hijackers board a luxury ocean liner in the South Pacific Ocean to loot it, only to do battle with a series of large-sized, tentacled, man-eating sea creatures who had already invaded the ship.",6.1,36K,['Stephen Sommers'],['Stephen Sommers'],"['Treat Williams', 'Famke Janssen', 'Anthony Heald', ""Kevin J. O'Connor"", 'Wes Studi', ""Derrick O'Connor"", 'Jason Flemyng', 'Cliff Curtis', 'Clifton Powell', 'Trevor Goddard', 'Djimon Hounsou', 'Una Damon', 'Clint Curtis', 'Warren Takeuchi', 'Linden Banks', 'Jack Anker', 'Anne-Simone', 'Leanne Adachi']",R,1998,1h 46min
7,[4],790,Tommy Boy (1995),https://images-na.ssl-images-amazon.com/images/M/MV5BNTMwZGU3MGUtZWE0Ni00YzExLWIyY2MtMmNmMDlmYTdmNzFkXkEyXkFqcGdeQXVyNjExODE1MDc@..jpg,http://www.imdb.com/title/tt0114694/?ref_=fn_al_tt_1,"After his auto-parts tycoon father dies, the overweight, underachieving son teams up with a snide accountant to try and save the family business.",7.1,81K,['Peter Segal'],"['Bonnie Turner', 'Terry Turner']","['Chris Farley', 'David Spade', 'Brian Dennehy', 'Bo Derek', 'Dan Aykroyd', 'Julie Warner', 'Sean McCann', 'Zach Grenier', 'James Blendick', 'Clinton Turnbull', 'Ryder Britton', 'Paul Greenberg', 'Graeme Millington', 'Michael Cram', 'Dean Marshall', 'Trent McMullen', 'Philip Williams', 'David Malloy']",PG-13,1995,1h 37min
8,[ 7 16],23,Taxi Driver (1976),https://images-na.ssl-images-amazon.com/images/M/MV5BNGQxNDgzZWQtZTNjNi00M2RkLWExZmEtNmE1NjEyZDEwMzA5XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0075314/?ref_=fn_al_tt_1,"A mentally unstable veteran works as a nighttime taxi driver in New York City, where the perceived decadence and sleaze fuels his urge for violent action by attempting to liberate a presidential campaign worker and an underage prostitute.",8.2,764K,['Martin Scorsese'],['Paul Schrader'],"['Robert De Niro', 'Jodie Foster', 'Cybill Shepherd', 'Albert Brooks', 'Diahnne Abbott', 'Frank Adu', 'Victor Argo', 'Gino Ardito', 'Garth Avery', 'Peter Boyle', 'Harry Cohn', 'Copper Cunningham', 'Brenda Dickson', 'Harry Fischler', 'Nat Grant', 'Leonard Harris', 'Richard Higgs', 'Beau Kayser']",R,1976,1h 54min
9,[14 18],1152,In Love and War (1996),https://images-na.ssl-images-amazon.com/images/M/MV5BYWJjOWMwMTItMGY3Yi00NGJhLWJlNmEtODYxNjY2Y2ExZmM5XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0116621/?ref_=fn_al_tt_1,A bitter love story between a talented writer and a gentle nurse.,6.0,8.5K,['Richard Attenborough'],"['Henry S. Villard', 'James Nagel', 'Allan Scott']","['Sandra Bullock', ""Chris O'Donnell"", 'Mackenzie Astin', 'Margot Steinberg', 'Alan Bennett', 'Ingrid Lacey', 'Terence Sach', 'Carlo Croccolo', 'Tara Hugo', 'Gigi Vivan', 'Giuseppe Bonato', 'Allegra Di Carpegna', 'Diane Witter', 'Mindy Lee Raskin', 'Tracy Hostmyer', 'Kaethe Cherney', 'Lauren Booth', 'Rebecca Craig']",PG-13,1996,1h 53min
