,movie_genres,movie_id,movie_title,poster_url,movie_url,description,rating,num_review,director,writer,cast,age_rating,year,movie_length
0,[4],364,Ace Ventura: When Nature Calls (1995),https://images-na.ssl-images-amazon.com/images/M/MV5BNGFiYTgxZDctNGI4OS00MWU1LWIwOGUtZmMyNGQxYjVkZjQ3XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0112281/?ref_=fn_al_tt_1,"Ace Ventura, Pet Detective, returns from a spiritual quest to investigate the disappearance of a rare white bat, the sacred animal of a tribe in Africa.",6.4,209K,['Steve Oedekerk'],"['Jack Bernstein', 'Steve Oedekerk']","['Jim Carrey', 'Ian McNeice', 'Simon Callow', 'Maynard Eziashi', 'Bob Gunton', 'Sophie Okonedo', 'Tommy Davidson', 'Adewale Akinnuoye-Agbaje', 'Danny Daniels', 'Sam Phillips', 'Damon Standifer', 'Andrew Steel', 'Bruce Spence', 'Tom Grunke', ""Arsenio 'Sonny' Trinidad"", 'Kristin Norton', 'Michael Reid MacKay', 'Kayla Allen']",PG-13,1995,1h 30min
1,[ 2  3 12],501,Dumbo (1941),https://images-na.ssl-images-amazon.com/images/M/MV5BMTU0NDcxMDA1MV5BMl5BanBnXkFtZTgwNzI0Njg0MTE@..jpg,http://www.imdb.com/title/tt0033563/?ref_=fn_al_tt_1,"Ridiculed because of his enormous ears, a young circus elephant is assisted by a mouse to achieve his full potential.",7.2,126K,"['Samuel Armstrong', 'Norman Ferguson', 'Wilfred Jackson']","['Joe Grant', 'Dick Huemer', 'Otto Englander']","['Sterling Holloway', 'Edward Brophy', 'Herman Bing', 'Billy Bletcher', 'Hall Johnson Choir', 'Cliff Edwards', 'Verna Felton', 'Noreen Gammill', 'Eddie Holden', 'Malcolm Hutton', 'James MacDonald', 'Harold Manley', 'John McLeish', 'Jack Mercer', 'Tony Neil', 'Dorothy Scott', 'Sarah Selby', 'Billy Sheets']",G,1941,1h 4min
2,[ 0  1 16],1013,Anaconda (1997),https://images-na.ssl-images-amazon.com/images/M/MV5BMTMzMTU5NjcxNl5BMl5BanBnXkFtZTcwMzE2NDU2MQ@@..jpg,http://www.imdb.com/title/tt0118615/?ref_=fn_al_tt_1,"A ""National Geographic"" film crew is taken hostage by an insane hunter, who forces them along on his quest to capture the world's largest - and deadliest - snake.",4.8,101K,['Luis Llosa'],"['Hans Bauer', 'Jim Cash', 'Jack Epps Jr.']","['Jon Voight', 'Jennifer Lopez', 'Eric Stoltz', 'Ice Cube', 'Jonathan Hyde', 'Owen Wilson', 'Kari Wuhrer', 'Vincent Castellanos', 'Danny Trejo', 'Frank Welker']",PG-13,1997,1h 29min
3,[2 3 4],1,Toy Story (1995),https://images-na.ssl-images-amazon.com/images/M/MV5BMDU2ZWJlMjktMTRhMy00ZTA5LWEzNDgtYmNmZTEwZTViZWJkXkEyXkFqcGdeQXVyNDQ2OTk4MzI@..jpg,http://www.imdb.com/title/tt0114709/?ref_=fn_al_tt_1,A cowboy doll is profoundly threatened and jealous when a new spaceman figure supplants him as top toy in a boy's room.,8.3,929K,['John Lasseter'],"['John Lasseter', 'Pete Docter', 'Andrew Stanton']","['Tom Hanks', 'Tim Allen', 'Don Rickles', 'Jim Varney', 'Wallace Shawn', 'John Ratzenberger', 'Annie Potts', 'John Morris', 'Erik von Detten', 'Laurie Metcalf', 'R. Lee Ermey', 'Sarah Rayne', 'Penn Jillette', 'Jack Angel', 'Spencer Aste', 'Greg Berg', 'Lisa Bradley', 'Kendall Cunningham']",G,1995,1h 21min
4,[ 3  4 12],419,Mary Poppins (1964),https://images-na.ssl-images-amazon.com/images/M/MV5BNmJkODczNjItNDI5Yy00MGI1LTkyOWItZDNmNjM4ZGI1ZDVlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@..jpg,http://www.imdb.com/title/tt0058331/?ref_=fn_al_tt_1,"In turn of the century London, a magical nanny employs music and adventure to help two neglected children become closer to their father.",7.8,164K,['Robert Stevenson'],"['Bill Walsh', 'Don DaGradi', 'P.L. Travers']","['Julie Andrews', 'Dick Van Dyke', 'David Tomlinson', 'Glynis Johns', 'Hermione Baddeley', 'Reta Shaw', 'Karen Dotrice', 'Matthew Garber', 'Elsa Lanchester', 'Arthur Treacher', 'Reginald Owen', 'Ed Wynn', 'Jane Darwell', 'Arthur Malet', 'James Logan', 'Don Barclay', 'Alma Lawton', 'Marjorie Eaton']",G,1964,2h 19min
5,[ 4  7 16],337,"House of Yes, The (1997)",https://images-na.ssl-images-amazon.com/images/M/MV5BMjI5MjMxNzYxOF5BMl5BanBnXkFtZTgwNDQ4MzMzNzE@..jpg,http://www.imdb.com/title/tt0119324/?ref_=fn_al_tt_1,A mentally unbalanced young woman - who is convinced she is Jackie Kennedy - flies into a murderous rage when her brother returns home to reveal he is engaged.,6.6,8K,['Mark Waters'],"['Wendy MacLeod', 'Mark Waters']","['Parker Posey', 'Josh Hamilton', 'Tori Spelling', 'Freddie Prinze Jr.', 'Geneviève Bujold', 'Rachael Leigh Cook', 'David Love', 'John Connally', 'Lady Bird Johnson', 'Lyndon B. Johnson', 'Jacqueline Kennedy', 'John F. Kennedy']",R,1997,1h 25min
6,[4],1302,Late Bloomers (1996),https://images-na.ssl-images-amazon.com/images/M/MV5BMTY5NjI1NzY3NV5BMl5BanBnXkFtZTgwOTQ5MjgwMzE@..jpg,http://www.imdb.com/title/tt0116834/?ref_=fn_al_tt_1,"High School basketball coach, Dinah Groshardt, falls for the school secretary, Carly Lumpkin, and upsets the entire school in the process.",5.8,495,['Julia Dyer'],['Gretchen Dyer'],"['Connie Nelson', 'Dee Hennigan', 'Gary Mitchell Carter', 'Jonah Lisa Dyer', 'Esteban Powell', 'Joe Nemmers', 'Rene Moreno', 'T.A. Taylor', 'Molly Norton', 'Graham Skipper', 'Tabitha Woods', 'Ivan Klousia', 'Lisa Lee Schmidt', 'Katherine Owens', 'Julie Mayfield', 'Brave Combo', 'Tyrees Allen', 'John S. Davies']",Not Rated,1996,1h 47min
7,[ 4 10],1371,"Machine, The (1994)",https://images-na.ssl-images-amazon.com/images/M/MV5BYzc4NDFjODgtNTA3NS00NmZhLTk0M2UtYzhhMzBmMzcwMjVkXkEyXkFqcGdeQXVyMTg2NjYzOA@@..jpg,http://www.imdb.com/title/tt0109575/?ref_=fn_al_tt_1,"After a mad genius inventor of killer robots and cyborgs at Chaank Armaments Corp. kills execs, he unleashes his ultimate death machine on the new cute CEO firing him.",5.7,4.2K,['Stephen Norrington'],['Stephen Norrington'],"['Brad Dourif', 'Ely Pouget', 'William Hootkins', 'John Sharian', 'Martin McDougall', 'Andreas Wisniewski', 'Richard Brake', 'Alex Brooks', 'Stuart St. Paul', 'Jackie Sawiris', 'Annemarie Lawless', 'Julie Cox', 'Kathleen Tessaro', 'Ronald Fernee', 'Lesley Lyon', 'Jason Shepherd', 'Colleen Passard', 'Robert Jezek']",R,1994,2h
8,[7],910,Nil By Mouth (1997),https://images-na.ssl-images-amazon.com/images/M/MV5BOWRkNGM5NTEtYWViNi00ODE5LWFkNmItOGVjNmE4ZjZmY2JjXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0119792/?ref_=fn_al_tt_1,"A rough, short-tempered patriarch of a working-class family sees his life and the relationships around him slowly unravel.",7.3,8.9K,['Gary Oldman'],['Gary Oldman'],"['Ray Winstone', 'Kathy Burke', 'Charlie Creed-Miles', 'Laila Morse', 'Edna Doré', 'Chrissie Cotterill', 'Jon Morrison', 'Jamie Foreman', 'Steve Sweeney', 'Terry Rowley', 'Sam Miller', 'Leah Fitzgerald', 'Gerry Bromfield', 'Neil Maskell', 'Sid Golder', 'John Blundell', 'Kenan Hudaverdi', 'Everton Nelson']",R,1997,2h 8min
9,[0 4],456,Beverly Hills Ninja (1997),https://images-na.ssl-images-amazon.com/images/M/MV5BNGU1NzQ1ZmItZGVmNC00NWQ4LWEwYTYtOTc4NWE1MmY0YTk2XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0118708/?ref_=fn_al_tt_1,A man tries to rescue a woman with a little help from his half brother.,5.6,40K,['Dennis Dugan'],"['Mark Feldberg', 'Mitchell Klebanoff']","['Chris Farley', 'Nicollette Sheridan', 'Robin Shou', 'Nathaniel Parker', 'Soon-Tek Oh', 'Keith Cooke', 'Chris Rock', 'François Chau', 'Dale Ishimoto', 'Daming Chen', 'Burt Bulos', 'Curtis Blanck', 'Tom Bailey', 'Jason Tobin', 'Richard Kline', 'Anna Mathias', 'Nathan Jung', 'John Farley']",PG-13,1997,1h 28min
10,[ 5  9 16],656,M (1931),https://images-na.ssl-images-amazon.com/images/M/MV5BZjIwMTM0ZDEtMTdiMy00NmQ0LWJmYmMtNGJmNmMzZmJlZjVkXkEyXkFqcGdeQXVyNjc1NTYyMjg@..jpg,http://www.imdb.com/title/tt0022100/?ref_=fn_al_tt_1,"When the police in a German city are unable to catch a child-murderer, other criminals join in the manhunt.",8.3,151K,['Fritz Lang'],"['Thea von Harbou', 'Fritz Lang', 'Egon Jacobsohn']","['Peter Lorre', 'Ellen Widmann', 'Inge Landgut', 'Otto Wernicke', 'Theodor Loos', 'Gustaf Gründgens', 'Friedrich Gnaß', 'Fritz Odemar', 'Paul Kemp', 'Theo Lingen', 'Rudolf Blümner', 'Georg John', 'Franz Stein', 'Ernst Stahl-Nachbaur', 'Gerhard Bienert', 'Karl Platen', 'Rosa Valetti', 'Hertha von Walther']",Passed,1931,1h 39min
11,[16],1431,Legal Deceit (1997),https://images-na.ssl-images-amazon.com/images/M/MV5BYjY3NDc5NWYtYzM3ZC00NjRjLWIyOGMtZTNkZmNjNTVjYmU3XkEyXkFqcGdeQXVyNDY2NzgwOTE@..jpg,http://www.imdb.com/title/tt0130073/?ref_=fn_al_tt_1,"Sydney Banks learns the hard way that being driven and educated is not the path to success. With the help of Todd Hunter her career takes off. Sydney gets pulled into corporate blackmail and murder. With the help of boyfriend Derek, she begins her own deception.",3.4,76,['Monika Harris'],['Monika Harris'],"['Lela Rochon', 'Jeffrey Dean Morgan', 'Phil Morris', 'Cheryl Francis Harrington', ""Jim O'Donoghue"", 'Brian Wesley Thomas', 'Jennifer Brandt', 'John Stockwell', 'Michael Lazar', 'Jeffrey Marcus', 'Ed Beechner', 'Liz Giosa', 'Scott Atkinson', 'Susan Massie Wood', 'Milan Nicksic', 'Joe Bugs', 'Julianne Christie', 'Veralyn Jones']",,1997,1h 33min
12,[ 7 14],582,"Piano, The (1993)",https://images-na.ssl-images-amazon.com/images/M/MV5BMWVkNzg3NDktOTFmMi00YjU2LTk0MzMtYTVjZjRiYTliZDkzXkEyXkFqcGdeQXVyMTAwMzUyOTc@..jpg,http://www.imdb.com/title/tt0107822/?ref_=fn_al_tt_1,"In the mid-19th century, a mute woman is sent to New Zealand along with her young daughter and prized piano for an arranged marriage to a wealthy landowner, but is soon lusted after by a local worker on the plantation.",7.6,82K,['Jane Campion'],['Jane Campion'],"['Holly Hunter', 'Harvey Keitel', 'Sam Neill', 'Anna Paquin', 'Kerry Walker', 'Geneviève Lemon', 'Tungia Baker', 'Ian Mune', 'Peter Dennett', 'Te Whatanui Skipwith', 'Pete Smith', 'Bruce Allpress', 'Cliff Curtis', 'Carla Rupuha', 'Mahina Tunui', 'Hori Ahipene', 'Gordon Hatfield', 'Mere Boynton']",R,1993,2h 1min
13,[ 0 16],546,Broken Arrow (1996),https://images-na.ssl-images-amazon.com/images/M/MV5BYzU2NDg3ZTItNzRmNy00NTQzLTljMDUtNjczOTMwZjEzNWVkXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0115759/?ref_=fn_al_tt_1,Terrorists steal nuclear warheads from the U.S. military but don't count on a pilot and park ranger spoiling their plans.,6.1,95K,['John Woo'],['Graham Yost'],"['John Travolta', 'Christian Slater', 'Samantha Mathis', 'Delroy Lindo', 'Bob Gunton', 'Frank Whaley', 'Howie Long', 'Vondie Curtis-Hall', 'Jack Thompson', 'Vyto Ruginis', 'Ousaun Elam', 'Shaun Toub', 'Casey Biggs', 'Jeffrey Stephan', 'Joey Box', 'Jon W. Kishi', 'Myke Schwartz', 'Jim Palmer']",R,1996,1h 48min
14,[7],967,Little Lord Fauntleroy (1936),https://images-na.ssl-images-amazon.com/images/M/MV5BNTQ5ODg0MTM1Ml5BMl5BanBnXkFtZTcwMjMxMDAyMQ@@..jpg,http://www.imdb.com/title/tt0027893/?ref_=fn_al_tt_1,An American boy turns out to be the long-lost heir of a British fortune. He is sent to live with the cold and unsentimental lord who oversees the trust.,7.3,2.1K,['John Cromwell'],"['Frances Hodgson Burnett', 'Hugh Walpole', 'John Cromwell']","['Freddie Bartholomew', 'Dolores Costello', 'C. Aubrey Smith', 'Guy Kibbee', 'Henry Stephenson', 'Mickey Rooney', 'Constance Collier', 'E.E. Clive', ""Una O'Connor"", 'Jackie Searl', 'Jessie Ralph', 'Ivan F. Simpson', 'Helen Flint', 'Eric Alden', 'May Beatty', 'Virginia Field', 'Reginald Barlow', 'Lionel Belmore']",Passed,1936,1h 42min
