,movie_genres,movie_id,movie_title,poster_url,movie_url,description,rating,num_review,director,writer,cast,age_rating,year,movie_length
0,[13 15],1159,Stalker (1979),https://images-na.ssl-images-amazon.com/images/M/MV5BNDY2NjU0NDAxOF5BMl5BanBnXkFtZTgwNjQ4MTI2MTE@..jpg,http://www.imdb.com/title/tt0079944/?ref_=fn_al_tt_1,A guide leads two men through an area known as the Zone to find a room that grants wishes.,8.1,127K,['Andrei Tarkovsky'],"['Arkadiy Strugatskiy', 'Boris Strugatskiy', 'Andrei Tarkovsky']","['Alisa Freyndlikh', 'Aleksandr Kaydanovskiy', 'Anatoliy Solonitsyn', 'Nikolay Grinko', 'Natalya Abramova', 'Faime Jurno', 'E. Kostin', 'Raymo Rendi', 'Sergey Yakovlev', 'Vladimir Zamanskiy']",Not Rated,1979,2h 42min
1,[ 4 14],702,Barcelona (1994),https://images-na.ssl-images-amazon.com/images/M/MV5BNWU2YzE2YzctNDg1OS00ZDdhLWI3M2ItYWY1MzExZjlmOGM5XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@..jpg,http://www.imdb.com/title/tt0109219/?ref_=fn_al_tt_1,"An American working in Barcelona, having sworn off beautiful women, is forced to be host to his playboy cousin in this witty comedy of good intentions and mixed signals.",7.0,6K,['Whit Stillman'],['Whit Stillman'],"['Taylor Nichols', 'Chris Eigeman', 'Tushka Bergen', 'Mira Sorvino', 'Pep Munné', 'Hellena Taylor', 'Núria Badia', 'Thomas Gibson', 'Jack Gilpin', 'Pere Ponce', 'Laura López', 'Francis Creighton', 'Edmon Roch', 'Diana Sassen', 'Àngels Bassas', 'Elisenda Bautesta', 'Andrea Montero', 'Fred Degen']",PG-13,1994,1h 41min
2,[ 3  4 13],878,That Darn Cat! (1997),https://images-na.ssl-images-amazon.com/images/M/MV5BNzVlMGQ0MzgtNWM0NC00MWI1LThlYzUtNTkwZDVhOGVmZjI3XkEyXkFqcGdeQXVyMDUyOTUyNQ@@..jpg,http://www.imdb.com/title/tt0059793/?ref_=fn_al_tt_1,"After a kidnapped bank teller uses a neighbor's wandering cat to send an S.O.S., the F.B.I. assigns a cat-allergic Agent to the case.",6.8,6.6K,['Robert Stevenson'],"['Gordon Gordon', 'Mildred Gordon', 'Bill Walsh']","['Hayley Mills', 'Dean Jones', 'Dorothy Provine', 'Roddy McDowall', 'Neville Brand', 'Elsa Lanchester', 'William Demarest', 'Frank Gorshin', 'Richard Eastham', 'Grayson Hall', 'Tom Lowell', 'Richard Deacon', 'Iris Adrian', 'Liam Sullivan', 'Don Dorrell', 'Gene Blakely', 'Karl Held', 'Ed Wynn']",Approved,1965,1h 56min
3,[7],1665,"Brother's Kiss, A (1997)",https://images-na.ssl-images-amazon.com/images/M/MV5BMjEwOTMwNTU2MV5BMl5BanBnXkFtZTYwMzI3NDQ5..jpg,http://www.imdb.com/title/tt0118783/?ref_=fn_al_tt_1,"Two brothers, Lex and younger Mick, are living in Harlem. Mick is a policeman, and Lex, who spent youth years in reformatory because of injustice after he confronted the cop who tried to sodomize Mick on the street, is living with his wife Debbie trying to make ends meet and failing. One day Lex calls Mick - he has a problem...",6.0,367,['Seth Zvi Rosenfeld'],['Seth Zvi Rosenfeld'],"['Nick Chinlund', 'Michael Raynor', 'Justin Pierce', 'Joshua Danowsky', 'Cathy Moriarty', 'Richard Palmer', 'Scott Cohen', 'Jason Andrews', 'Kevin Thigpen', 'Frank Minucci', 'Aesha Waks', 'Rafael Nunez', 'Erica Nicole Grier', 'Maurice Ballard', 'Andre B. Blake', 'Rosie Perez', 'Arthur J. Nascarella', 'Cameron Lucente']",R,1997,1h 32min
4,[ 7 14],531,Shine (1996),https://images-na.ssl-images-amazon.com/images/M/MV5BMTQzMzcxMzUyMl5BMl5BanBnXkFtZTgwNDI1MjgxMTE@..jpg,http://www.imdb.com/title/tt0117631/?ref_=fn_al_tt_1,"Pianist David Helfgott, driven by his father and teachers, has a breakdown. Years later he returns to the piano, to popular if not critical acclaim.",7.7,53K,['Scott Hicks'],"['Jan Sardi', 'Scott Hicks']","['Geoffrey Rush', 'Armin Mueller-Stahl', 'Justin Braine', 'Sonia Todd', 'Chris Haywood', 'Alex Rafalowicz', 'Gordon Poole', 'Nicholas Bell', 'Danielle Cox', 'Rebecca Gooden', 'Marta Kaczmarek', 'John Cousins', 'Noah Taylor', 'Paul Linkson', 'Randall Berger', 'Ian Welbourne', 'Kelly Bottrill', 'Beverley Vaughan']",PG-13,1996,1h 45min
5,[4 7],1426,Grace of My Heart (1996),https://images-na.ssl-images-amazon.com/images/M/MV5BMTkxMzMxNzM2NF5BMl5BanBnXkFtZTYwMTY3NzU5..jpg,http://www.imdb.com/title/tt0116442/?ref_=fn_al_tt_1,"Edna wins a recording contract singing her own song at a competition in 1958. After trying to make it as a singer/songwriter for 11 months in NYC, she has success writing songs for others at the Brill Building.",6.7,3.8K,['Allison Anders'],['Allison Anders'],"['Illeana Douglas', 'John Turturro', 'Sissy Boyd', 'Christina Pickles', 'Jill Sobule', 'Jennifer Leigh Warren', 'Tegan West', 'Richard Schiff', 'Natalie Venetia Belcon', 'Kathy Barbour', 'Diane Robin', 'Eric Jerome Kirkland', 'Irving Washington III', 'Kurt Jackson', 'Michael Angelo Saulsberry', 'Drena De Niro', 'Jade Gordon', 'Eric Stoltz']",R,1996,1h 56min
6,[ 7 16],1370,I Can't Sleep (J'ai pas sommeil) (1994),https://images-na.ssl-images-amazon.com/images/M/MV5BMjAzMzk1NDQ3N15BMl5BanBnXkFtZTcwMzM5NjcyMQ@@..jpg,http://www.imdb.com/title/tt0110171/?ref_=fn_al_tt_1,"A serial killer terrorizes Paris at night, but that doesn't stop Daïga and Théo from meeting up, and falling in love.",6.9,1.2K,['Claire Denis'],"['Jean-Pol Fargeau', 'Claire Denis']","['Yekaterina Golubeva', 'Richard Courcet', 'Vincent Dupont', 'Laurent Grévill', 'Alex Descas', 'Irina Grjebina', 'Tolsty', 'Line Renaud', 'Béatrice Dalle', 'Ira Mandella-Paul', 'Sophie Simon', 'Danièle Van Bercheycke', 'Patrick Grandperret', 'Fabienne Mai', 'Alice Hurtaux', 'Antoine Chappey', 'Francis Lemonnier', 'Arnaud Carbonnier']",Unrated,1994,1h 50min
7,[15 16],1210,Virtuosity (1995),https://images-na.ssl-images-amazon.com/images/M/MV5BMDhhZmMyNmItNTc3Ni00MmI3LTlhZWItM2ZiNmUxOTM0YTMxXkEyXkFqcGdeQXVyNjExODE1MDc@..jpg,http://www.imdb.com/title/tt0114857/?ref_=fn_al_tt_1,"When a virtual reality simulation created using the personalities of multiple serial killers manages to escape into the real world, an ex-cop is tasked with stopping its reign of terror.",5.6,29K,['Brett Leonard'],['Eric Bernt'],"['Denzel Washington', 'Russell Crowe', 'Kelly Lynch', 'Stephen Spinella', 'William Forsythe', 'Louise Fletcher', 'William Fichtner', 'Costas Mandylor', ""Kevin J. O'Connor"", 'Kaley Cuoco', 'Christopher Murray', 'Heidi Schanz', 'Traci Lords', 'Gordon Jennison Noice', 'Mari Morrow', 'Miracle Vincent', 'Mara Duronslet', 'Michael Buffer']",R,1995,1h 46min
8,[ 5 16],1083,Albino Alligator (1996),https://images-na.ssl-images-amazon.com/images/M/MV5BYzc0OWIzMDctNDE1Ny00NjMxLTg1YjQtZDIzY2Y4NDhjNDUxXkEyXkFqcGdeQXVyNjU0NTI0Nw@@..jpg,http://www.imdb.com/title/tt0115495/?ref_=fn_al_tt_1,"While escaping from a foiled robbery attempt, three thieves find themselves surrounded by police at a New Orleans bar--only they're not the people the police are searching for.",6.1,8K,['Kevin Spacey'],['Christian Forte'],"['Matt Dillon', 'Faye Dunaway', 'Gary Sinise', 'William Fichtner', 'Viggo Mortensen', 'John Spencer', 'Skeet Ulrich', 'Frankie Faison', 'Melinda McGraw', 'M. Emmet Walsh', 'Joe Mantegna', 'Doug Spinuzza', 'Spencer Garrett', 'Enrico Colantoni', 'Tulsy Ball', 'Travis Appel', 'Brad Koepenick', 'Jock Worthen']",R,1996,1h 34min
9,[ 7 14],594,Heavy (1995),https://images-na.ssl-images-amazon.com/images/M/MV5BYTIyMDBhZTQtNDNkYS00YTE0LThmNjItYTQ2ZThmZGI3NTNmXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0113280/?ref_=fn_al_tt_1,"The life of an overweight, unhappy cook is changed after a kind, beautiful college drop-out comes to work as a waitress at his and his mother's road-side restaurant.",6.8,4.7K,['James Mangold'],['James Mangold'],"['Pruitt Taylor Vince', 'Liv Tyler', 'Shelley Winters', 'Debbie Harry', 'Joe Grifasi', 'Evan Dando', 'David Patrick Kelly', 'Marian Quinn', 'Meg Hartig', 'Zandy Hartig', 'Peter Ortel', 'George Alvarez', 'Cordis Heard', 'J.C. MacKenzie', ""Allan D'Arcangelo"", 'Vince Parenti', 'Dennis Prager']",R,1995,1h 45min
