,movie_genres,movie_id,movie_title,poster_url,movie_url,description,rating,num_review,director,writer,cast,age_rating,year,movie_length
0,[4],1057,"Pallbearer, The (1996)",https://images-na.ssl-images-amazon.com/images/M/MV5BNzc2NjAzODYzN15BMl5BanBnXkFtZTcwMDQ2NzcxMQ@@..jpg,http://www.imdb.com/title/tt0117283/?ref_=fn_al_tt_1,"A young man's life is thrown into a loop when he is asked to be a pallbearer for the funeral of a classmate he doesn't remember, and his old high school crush temporarily returns to town.",5.0,9.9K,['Matt Reeves'],"['Jason Katims', 'Matt Reeves']","['David Schwimmer', 'Gwyneth Paltrow', 'Michael Rapaport', 'Toni Collette', 'Carol Kane', 'Michael Vartan', 'Bitty Schram', 'Jean De Baer', 'Elizabeth Franz', 'Mark Margolis', 'Barbara Hershey', 'Edoardo Ballerini', 'Matthew Faber', 'Robin Morse', 'Tony Machine', 'Robert Katims', 'Greg Grunberg', 'David Vadim']",PG-13,1996,1h 38min
1,[15],1154,Alphaville (1965),https://images-na.ssl-images-amazon.com/images/M/MV5BMzk2MTlkM2EtNzNhYi00Y2YxLWIwODktNGQ0NDM2ZTgwODJiXkEyXkFqcGdeQXVyNjI5NTk0MzE@..jpg,http://www.imdb.com/title/tt0058898/?ref_=fn_al_tt_1,A U.S. secret agent is sent to the distant space city of Alphaville where he must find a missing person and free the city from its tyrannical ruler.,7.1,24K,['Jean-Luc Godard'],"['Jean-Luc Godard', 'Paul Éluard']","['Eddie Constantine', 'Anna Karina', 'Akim Tamiroff', 'Valérie Boisgel', 'Jean-Louis Comolli', 'Michel Delahaye', 'Jean-André Fieschi', 'Christa Lang', 'Jean-Pierre Léaud', 'László Szabó', 'Howard Vernon']",Not Rated,1965,1h 39min
2,[14],1024,Mrs. Dalloway (1997),https://images-na.ssl-images-amazon.com/images/M/MV5BNjkzNjk3OTkwNl5BMl5BanBnXkFtZTcwMDAxMjIyMQ@@..jpg,http://www.imdb.com/title/tt0119723/?ref_=fn_al_tt_1,"In 1923 London, socialite Clarissa Dalloway's (Vanessa Redgrave's) well-planned party is overshadowed by the return of an old suitor she had known thirty-three years earlier.",6.7,3.8K,['Marleen Gorris'],"['Eileen Atkins', 'Virginia Woolf']","['Vanessa Redgrave', 'Natascha McElhone', 'Michael Kitchen', 'Alan Cox', 'Sarah Badel', 'Lena Headey', 'John Standing', 'Robert Portal', 'Oliver Ford Davies', 'Hal Cruttenden', 'Rupert Graves', 'Amelia Bullmore', 'Margaret Tyzack', 'Robert Hardy', 'Richenda Carey', 'Katie Carr', 'Selina Cadell', 'Amanda Drew']",PG-13,1997,1h 37min
3,[ 1 14],947,"Big Blue, The (Grand bleu, Le) (1988)",https://images-na.ssl-images-amazon.com/images/M/MV5BMjM3NDgzNDQzMF5BMl5BanBnXkFtZTgwOTg0NjE0MDE@..jpg,http://www.imdb.com/title/tt0095250/?ref_=fn_al_tt_1,"The rivalry between Enzo and Jacques, two childhood friends and now world-renowned free divers, becomes a beautiful and perilous journey into oneself and the unknown.",7.6,50K,['Luc Besson'],"['Luc Besson', 'Robert Garland', 'Marilyn Goldin']","['Jean-Marc Barr', 'Jean Reno', 'Rosanna Arquette', 'Paul Shenar', 'Sergio Castellitto', 'Jean Bouise', 'Marc Duret', 'Griffin Dunne', 'Andréas Voutsinas', 'Valentina Vargas', 'Kimberly Beck', 'Patrick Fontana', 'Alessandra Vazzoler', 'Geoffrey Carey', 'Bruce Guerre-Berthelot', 'Gregory Forstner', 'Claude Besson', 'Marika Gevaudan']",PG,1988,2h 48min
4,[ 4 14],1028,Grumpier Old Men (1995),https://images-na.ssl-images-amazon.com/images/M/MV5BMjQxM2YyNjMtZjUxYy00OGYyLTg0MmQtNGE2YzNjYmUyZTY1XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0113228/?ref_=fn_al_tt_1,"John and Max resolve to save their beloved bait shop from turning into an Italian restaurant, just as its new female owner catches Max's attention.",6.7,26K,['Howard Deutch'],['Mark Steven Johnson'],"['Walter Matthau', 'Jack Lemmon', 'Ann-Margret', 'Sophia Loren', 'Burgess Meredith', 'Daryl Hannah', 'Kevin Pollak', 'Katie Sagona', 'Ann Morgan Guilbert', 'James Andelin', 'Marcus Klemp', 'Max Wright', 'Cheryl Hawker', 'Wayne A. Evenson', 'Allison Levine', 'John Patrick Martin', 'Adam Ward', 'Ryan Waldoch']",PG-13,1995,1h 41min
5,[7],467,"Bronx Tale, A (1993)",https://images-na.ssl-images-amazon.com/images/M/MV5BMTg2MTg5MTY0M15BMl5BanBnXkFtZTgwMjA5MDgxMTE@..jpg,http://www.imdb.com/title/tt0106489/?ref_=fn_al_tt_1,A father becomes worried when a local gangster befriends his son in the Bronx in the 1960s.,7.8,134K,['Robert De Niro'],['Chazz Palminteri'],"['Robert De Niro', 'Chazz Palminteri', 'Lillo Brancato', 'Francis Capra', 'Taral Hicks', 'Kathrine Narducci', 'Clem Caserta', 'Alfred Sauchelli Jr.', 'Frank Pietrangolare', 'Joe Pesci', ""Robert D'Andrea"", 'Eddie Montanaro', 'Fred Fischer', 'Dave Salerno', ""Joseph D'Onofrio"", ""Luigi D'Angelo"", 'Louis Vanaria', 'Dominick Rocchio']",R,1993,2h 1min
6,[7],1325,August (1996),https://images-na.ssl-images-amazon.com/images/M/MV5BMjE5MDM3Njg3M15BMl5BanBnXkFtZTcwNTMzNDQzMQ@@..jpg,http://www.imdb.com/title/tt0115591/?ref_=fn_al_tt_1,"Chekov's Uncle Vanya, transposed to turn-of-the-century North Wales, where the peace and tranquility of a country house is disturbed by the arrival of the estate's tyrannical owner and his American wife.",5.9,814,['Anthony Hopkins'],"['Julian Mitchell', 'Anton Chekhov']","['Anthony Hopkins', 'Leslie Phillips', 'Kate Burton', 'Gawn Grainger', 'Rhian Morgan', 'Menna Trussler', 'Rhoda Lewis', 'Hugh Lloyd', 'Huw Garmon', 'Rhys Ifans', 'Susan Ellen Flynn', 'Buddug Morgan', 'Victoria Pugh', 'Ioan Meredith', 'Jâms Thomas', 'Simon Treves', 'Myfanwy Talog', 'Beth Morris']",PG,1996,1h 34min
7,[4],1509,Getting Even with Dad (1994),https://images-na.ssl-images-amazon.com/images/M/MV5BMmY3NGRhM2MtY2UwZi00ZTNkLTljNTYtYjc4ZWE1OTQ3YjBhXkEyXkFqcGdeQXVyMzM4MjM0Nzg@..jpg,http://www.imdb.com/title/tt0109891/?ref_=fn_al_tt_1,A thief's son cons his father into spending more time with him.,4.8,7.9K,['Howard Deutch'],"['Tom S. Parker', 'Jim Jennewein']","['Macaulay Culkin', 'Ted Danson', 'Glenne Headly', 'Saul Rubinek', 'Gailard Sartain', 'Sam McMurray', 'Hector Elizondo', 'Sydney Walker', 'Kathleen Wilhoite', 'Dann Florek', 'Ron Canada', 'Ralph Peduto', 'Bert Kinyon', 'Melvin Thompson', 'Danny James Hunter', 'Suzanne Lime', 'Mary Dilts', 'Scott Beach']",PG,1994,1h 49min
8,[16],975,Fear (1996),https://images-na.ssl-images-amazon.com/images/M/MV5BYThlNDRlMTAtMTQ5ZC00NTRmLTkyOTMtMDNmMDU3OGJkZWUyXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0116287/?ref_=fn_al_tt_1,"When Nicole met David; handsome, charming, affectionate, he was everything. It seemed perfect, but soon she sees that David has a darker side. And his adoration turns to obsession, their dream into a nightmare, and her love into fear.",6.2,45K,['James Foley'],['Christopher Crowe'],"['Mark Wahlberg', 'Reese Witherspoon', 'William Petersen', 'Amy Brenneman', 'Alyssa Milano', 'Christopher Gray', 'Tracy Fraim', 'Gary Riley', 'Jason Kristofer', 'Jed Rees', 'Todd Caldecott', 'Gerry Bean', 'David Fredericks', 'Rav Toor', 'Andrew Airlie', 'Jo Bates', 'Will Sengotta', 'L. Harvey Gold']",R,1996,1h 37min
9,[0 7],339,Mad City (1997),https://images-na.ssl-images-amazon.com/images/M/MV5BYmQ0MWU1MjUtMzgxZS00NTE5LWEwNzgtMzY0NDUwNzFmOTI3XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0119592/?ref_=fn_al_tt_1,"A distraught man inadvertently takes a group of children hostage in a museum while a hungry, seasoned reporter tries to resurrect his career covering the story.",6.3,20K,['Costa-Gavras'],"['Tom Matthews', 'Eric Williams']","['John Travolta', 'Dustin Hoffman', 'Alan Alda', 'Mia Kirshner', 'Robert Prosky', 'Blythe Danner', 'William Atherton', 'Ted Levine', 'Tammy Lauren', ""William O'Leary"", 'Raymond J. Barry', 'Lucinda Jenney', 'Akosua Busia', 'Ebbe Roe Smith', 'Bingwa', 'Chris Byrne', 'Bobby Brewer', 'Max Becker']",PG-13,1997,1h 55min
10,[ 2  3 12],538,Anastasia (1997),https://images-na.ssl-images-amazon.com/images/M/MV5BNGJiNWFlYTMtZTBiZi00ZTVmLWJmZmMtNzEzYzZjNzYzZmRmXkEyXkFqcGdeQXVyNTA4NzY1MzY@..jpg,http://www.imdb.com/title/tt0118617/?ref_=fn_al_tt_1,"The last surviving child of the Russian Royal Family joins two con men to reunite with her grandmother, the Dowager Empress, while the undead Rasputin seeks her death.",7.2,117K,"['Don Bluth', 'Gary Goldman']","['Susan Gauthier', 'Bruce Graham', 'Bob Tzudiker']","['Meg Ryan', 'John Cusack', 'Christopher Lloyd', 'Kelsey Grammer', 'Hank Azaria', 'Bernadette Peters', 'Kirsten Dunst', 'Angela Lansbury', 'Rick Jones', 'Andrea Martin', 'Glenn Walker Harris Jr.', 'Debra Mooney', 'Arthur Malet', 'Charity James', 'Liz Callaway', 'Lacey Chabert', 'Jim Cummings', 'Jonathan Dokuchitz']",G,1997,1h 34min
11,[ 7 16],315,Apt Pupil (1998),https://images-na.ssl-images-amazon.com/images/M/MV5BMWEzMzkyZTQtNWRiZS00ODgzLTg4ZDgtOTIzZDc5ZTA2YjgzXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0118636/?ref_=fn_al_tt_1,A boy blackmails his neighbor after suspecting him to be a Nazi war criminal.,6.7,38K,['Bryan Singer'],"['Stephen King', 'Brandon Boyce']","['Ian McKellen', 'Brad Renfro', 'Joshua Jackson', 'Mickey Cottrell', 'Michael Reid MacKay', 'Ann Dowd', 'Bruce Davison', 'James Karen', 'Marjorie Lovett', 'David Cooley', 'Blake Anthony Tibbetts', 'Heather McComb', 'Katherine Malone', 'Grace Sinden', 'David Schwimmer', 'Anthony Moore', 'Elias Koteas', 'Kevin Spirtas']",R,1998,1h 51min
12,[14],1493,"Modern Affair, A (1995)",https://images-na.ssl-images-amazon.com/images/M/MV5BMjE5MDM4NzM2OV5BMl5BanBnXkFtZTcwODU2OTYxMQ@@..jpg,http://www.imdb.com/title/tt0113839/?ref_=fn_al_tt_1,"""A Modern Affair"" is a romantic comedy about the strain of contemporary relationships, one woman's urgent desire for parenthood, and a solution to it all. Grace Rhodes is the perfect corporate executive -- bright, successful, attractive and with just professional touch. With her career in place, Grace feels she has everything she needs -- until she bumps into an ex-boyfriend bearing photos of his young kids. Feeling the irresistible urge to have a child, but not sure about waiting around for Mr. Right,"" Grace knows what she wants, but not how best to get it. Elaine, her wryly pragmatic best friend, suggests that Grace do the unthinkable and enlist the services of a sperm bank. After choosing a donor from the ""DNA menu,"" Grace becomes pregnant and deeply curious about the identity of the donor #247. Enter Peter Kessler, a handsome photographer who divides his time between his craft, his casual affair with a married woman, and his ""other job:"" depositing specimens as a sperm donor to earn a little extra cash. When Grace and Peter finally meet, they begin the journey down the rocky road to parenthood and possibly from there to love.",5.8,188,['Vern Oakley'],"['Vern Oakley', 'Paul Zimmerman']","['Lisa Eichhorn', 'Caroline Aaron', 'Robert LuPone', 'Vincent Young', 'Len Stanger', 'Tammy Grimes', 'Wesley Addy', 'Jon Huberth', 'Jim Lavin', 'Claywood Sempliner', 'Cynthia Martells', 'Robert Joy', 'J. Smith-Cameron', 'Stanley Tucci', 'Mary Jo Salerno', 'Gary Lahti', 'Vern Oakley', 'G.J. Oakley']",R,1995,1h 30min
13,[4],1499,Grosse Fatigue (1994),https://images-na.ssl-images-amazon.com/images/M/MV5BNTVjMGU2OTMtYWQ3OC00NmUxLTg1MmUtZTQ1MGQ4NjcyMjBhXkEyXkFqcGdeQXVyNTAyNDQzNjI@..jpg,http://www.imdb.com/title/tt2971774/?ref_=fn_al_tt_1,"In the beginning there was no earth, no water - nothing. There was a single hill called Nunne Chaha. In the beginning everything was dead. In the beginning there was nothing; nothing at all. No light, no life, no movement no breath. In the beginning there was an immense unit of energy. In the beginning there was nothing but shadow and only darkness and water and the great god Bumba. In the beginning were quantum fluctuations.",8.4,22,['Camille Henrot'],"['Jacob Bromberg', 'Camille Henrot']","['Sigrid Bouaziz', 'Akwetey Orraca-Tetteh']",,2013,13min
14,[ 4 14],1525,"Object of My Affection, The (1998)",https://images-na.ssl-images-amazon.com/images/M/MV5BMTAyODU0NDg5ODdeQTJeQWpwZ15BbWU3MDk3MDA1NTE@..jpg,http://www.imdb.com/title/tt0120772/?ref_=fn_al_tt_1,"A pregnant New York City social worker begins to develop romantic feelings for her gay best friend, and decides she'd rather raise her child with him, much to the dismay of her overbearing boyfriend.",6.0,19K,['Nicholas Hytner'],"['Stephen McCauley', 'Wendy Wasserstein']","['Jennifer Aniston', 'Paul Rudd', 'Kali Rocha', 'Lena Cardwell', 'Natalie B. Kikkenborg', 'Lauren Pratt', 'Hayden Panettiere', 'Lauren Chen', 'Liam Aiken', 'Alan Alda', 'Allison Janney', 'Tim Daly', 'Janet Zarish', 'Ellen Tobie', 'Virl Andrick', 'Robert C. Lee', 'Bradley White', 'Marilyn Dobrin']",R,1998,1h 51min
15,[ 1 14],877,Excess Baggage (1997),https://images-na.ssl-images-amazon.com/images/M/MV5BODNhMWY5NTctZTU2MS00NzRiLTk2MjktNmUyMTQ3Yzk0MTQ0XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0119086/?ref_=fn_al_tt_1,"A bratty teenager fakes her own kidnapping, but gets mistakenly kidnapped for real instead.",5.4,13K,['Marco Brambilla'],"['Max D. Adams', 'Dick Clement', 'Ian La Frenais']","['Alicia Silverstone', 'Benicio Del Toro', 'Christopher Walken', 'Jack Thompson', 'Harry Connick Jr.', 'Nicholas Turturro', 'Michael Bowen', 'Robert Wisden', 'Leland Orser', 'Sally Kirkland', 'Hiro Kanagawa', 'Brendan Beiser', 'Demetri Goritsas', 'Jorge Vargas', 'Danielle Saklofsky', 'Stacy Grant', 'Callum Keith Rennie', 'Carrie Cain-Sparks']",PG-13,1997,1h 41min
16,[7],344,"Apostle, The (1997)",https://images-na.ssl-images-amazon.com/images/M/MV5BNGRkMDZlNGUtMzVmMC00Y2UyLTg0YTYtMjAzZmQ2NmQyNjg1XkEyXkFqcGdeQXVyMTAwMzUyOTc@..jpg,http://www.imdb.com/title/tt0118632/?ref_=fn_al_tt_1,"After his happy life spins out of control, a preacher from Texas changes his name, goes to Louisiana and starts preaching on the radio.",7.2,14K,['Robert Duvall'],['Robert Duvall'],"['Robert Duvall', 'Todd Allen', 'Paul Bagget', 'Lenore Banks', 'John Beasley', 'Mary Lynette Braxton', 'Brett Brock', 'Christopher Canady', 'Christian Canady', 'June Carter Cash', 'Elizabeth Chisolm', 'William Atlas Cole', 'Frank Collins Jr.', 'Carl D. Cook', 'Naomi Craig', 'Wayne Dehart', 'Rick Dial', 'Farrah Fawcett']",PG-13,1997,2h 14min
