,movie_genres,movie_id,movie_title,poster_url,movie_url,description,rating,num_review,director,writer,cast,age_rating,year,movie_length
0,[4 5],482,Some Like It Hot (1959),"https://m.media-amazon.com/images/M/MV5BNzAyOGIxYjAtMGY2NC00ZTgyLWIwMWEtYzY0OWQ4NDFjOTc5XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_QL75_UX190_CR0,6,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BNzAyOGIxYjAtMGY2NC00ZTgyLWIwMWEtYzY0OWQ4NDFjOTc5XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_QL75_UX285_CR0,10,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BNzAyOGIxYjAtMGY2NC00ZTgyLWIwMWEtYzY0OWQ4NDFjOTc5XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_QL75_UX380_CR0,13,380,562_.jpg 380w",http://www.imdb.com/title/tt0053291/?ref_=fn_al_tt_1,"After two male musicians witness a mob hit, they flee the state in an all-female band disguised as women, but further complications set in.",8.2,255K,['Billy Wilder'],"['Billy Wilder', 'I.A.L. Diamond', 'Robert Thoeren']","['Marilyn Monroe', 'Tony Curtis', 'Jack Lemmon', 'George Raft', ""Pat O'Brien"", 'Joe E. Brown', 'Nehemiah Persoff', 'Joan Shawlee', 'Billy Gray', 'George E. Stone', 'Dave Barry', 'Mike Mazurki', 'Harry Wilson', 'Beverly Wills', 'Barbara Drew', 'Edward G. Robinson Jr.', 'Sam Bagley', 'Brandon Beach']",Passed,1959,2h 1min
1,[5],1151,Original Gangstas (1996),"https://m.media-amazon.com/images/M/MV5BZTY3MGVmYjgtYmNkZi00YTc1LTk2NGUtNjI2ODZhMmU1ZmUzXkEyXkFqcGdeQXVyMjA0MzYwMDY@._V1_QL75_UX190_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BZTY3MGVmYjgtYmNkZi00YTc1LTk2NGUtNjI2ODZhMmU1ZmUzXkEyXkFqcGdeQXVyMjA0MzYwMDY@._V1_QL75_UX285_CR0,1,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BZTY3MGVmYjgtYmNkZi00YTc1LTk2NGUtNjI2ODZhMmU1ZmUzXkEyXkFqcGdeQXVyMjA0MzYwMDY@._V1_QL75_UX380_CR0,1,380,562_.jpg 380w",http://www.imdb.com/title/tt0117260/?ref_=fn_al_tt_1,"When a gang shoots his father, Bookman (Fred Williamson) returns to his hometown, rounds up some of his own people and begins an all-out war to restore the neighborhood to its rightful sense of justice.",5.7,1.7K,"['Larry Cohen', 'Fred Williamson']",['Aubrey K. Rattan'],"['Fred Williamson', 'Jim Brown', 'Pam Grier', 'Paul Winfield', 'Isabel Sanford', 'Oscar Brown Jr.', 'Richard Roundtree', ""Ron O'Neal"", 'Christopher B. Duncan', 'Eddie Bo Smith Jr.', 'Dru Down', 'Shyheim Franklin', 'Robert Forster', 'Charles Napier', 'Wings Hauser', 'Frank Pesce', 'Godfrey', 'Tim Rhoze']",R,1996,1h 39min
2,[7],392,"Man Without a Face, The (1993)","https://m.media-amazon.com/images/M/MV5BMGYyNzA0MTctNWQ4My00YTA5LTkxZmItYWQwYzcwNzU1YTdiXkEyXkFqcGdeQXVyNDQzMDg4Nzk@._V1_QL75_UX190_CR0,2,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMGYyNzA0MTctNWQ4My00YTA5LTkxZmItYWQwYzcwNzU1YTdiXkEyXkFqcGdeQXVyNDQzMDg4Nzk@._V1_QL75_UX285_CR0,3,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMGYyNzA0MTctNWQ4My00YTA5LTkxZmItYWQwYzcwNzU1YTdiXkEyXkFqcGdeQXVyNDQzMDg4Nzk@._V1_QL75_UX380_CR0,4,380,562_.jpg 380w",http://www.imdb.com/title/tt0107501/?ref_=fn_al_tt_1,Chuck wants to leave home but can't make the grade for boarding school. Then he finds out the disfigured recluse living nearby is an ex-teacher.,6.7,29K,['Mel Gibson'],"['Isabelle Holland', 'Malcolm MacRury']","['Mel Gibson', 'Nick Stahl', 'Margaret Whitton', 'Fay Masterson', 'Gaby Hoffmann', 'Geoffrey Lewis', 'Richard Masur', 'Michael DeLuise', 'Ethan Phillips', 'Jean De Baer', 'Jack De Mave', 'Viva', 'Justin Kanew', 'Sean Kellman', 'Chris Lineburg', 'Kelly Wood', 'Jessica Taisey', 'David A. McLaughlin']",PG-13,1993,1h 55min
3,[4],756,Father of the Bride Part II (1995),"https://m.media-amazon.com/images/M/MV5BOTEyNzg5NjYtNDU4OS00MWYxLWJhMTItYWU4NTkyNDBmM2Y0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY281_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BOTEyNzg5NjYtNDU4OS00MWYxLWJhMTItYWU4NTkyNDBmM2Y0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY422_CR0,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BOTEyNzg5NjYtNDU4OS00MWYxLWJhMTItYWU4NTkyNDBmM2Y0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY562_CR0,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0113041/?ref_=fn_al_tt_1,"George Banks must deal not only with the pregnancy of his daughter, but also with the unexpected pregnancy of his wife.",6.1,37K,['Charles Shyer'],"['Albert Hackett', 'Frances Goodrich', 'Nancy Meyers']","['Steve Martin', 'Diane Keaton', 'Martin Short', 'Kimberly Williams-Paisley', 'George Newbern', 'Kieran Culkin', 'BD Wong', 'Peter Michael Goetz', 'Kate McGregor-Stewart', 'Jane Adams', 'Eugene Levy', 'Rebecca Chambers', 'April Ortiz', 'Dulcy Rogers', 'Kathy Anthony', 'Adrian Canzoneri', 'Lori Alan', 'Stephanie Miller']",PG,1995,1h 46min
4,[ 4 14],478,"Philadelphia Story, The (1940)","https://m.media-amazon.com/images/M/MV5BYjQ4ZDA4NGMtMTkwYi00NThiLThhZDUtZTEzNTAxOWYyY2E4XkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_QL75_UY281_CR1,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BYjQ4ZDA4NGMtMTkwYi00NThiLThhZDUtZTEzNTAxOWYyY2E4XkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_QL75_UY422_CR1,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BYjQ4ZDA4NGMtMTkwYi00NThiLThhZDUtZTEzNTAxOWYyY2E4XkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_QL75_UY562_CR2,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0032904/?ref_=fn_al_tt_1,"When a rich woman's ex-husband and a tabloid-type reporter turn up just before her planned remarriage, she begins to learn the truth about herself.",7.9,66K,['George Cukor'],"['Donald Ogden Stewart', 'Philip Barry', 'Waldo Salt']","['Cary Grant', 'Katharine Hepburn', 'James Stewart', 'Ruth Hussey', 'John Howard', 'Roland Young', 'John Halliday', 'Mary Nash', 'Virginia Weidler', 'Henry Daniell', 'Lionel Pape', 'Rex Evans', 'King Baggot', 'Hillary Brooke', 'Veda Buckland', 'Lita Chevret', 'Russ Clark', 'Sally Cleaves']",Not Rated,1940,1h 52min
5,[ 0  7 18],803,Heaven & Earth (1993),"https://m.media-amazon.com/images/M/MV5BYTkyMmNiMjItYzJlZi00NzI5LTg4NmEtMzFjODgxMjMxNzk2XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UX190_CR0,2,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BYTkyMmNiMjItYzJlZi00NzI5LTg4NmEtMzFjODgxMjMxNzk2XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UX285_CR0,3,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BYTkyMmNiMjItYzJlZi00NzI5LTg4NmEtMzFjODgxMjMxNzk2XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UX380_CR0,3,380,562_.jpg 380w",http://www.imdb.com/title/tt0107096/?ref_=fn_al_tt_1,"During the Viet Nam War, a Viet Namese woman struggles hustling on the streets, where she comes face to face with those involved in the conflict around her.",6.8,14K,['Oliver Stone'],"['Le Ly Hayslip', 'Jay Wurts', 'James Hayslip']","['Hiep Thi Le', 'Tommy Lee Jones', 'Haing S. Ngor', 'Bussaro Sanruck', 'Supak Pititam', 'Joan Chen', 'Thuan K. Nguyen', 'Lan Nguyen Calderon', 'Thuan Le', 'Dustin Nguyen', 'Mai Le Ho', 'Vinh Dang', 'Khiem Thai', 'Liem Whatley', 'Michelle Vynh Le', 'Tuan Tran', 'Aron Starrat', 'Peter Duong']",R,1993,2h 20min
6,[3],791,"Baby-Sitters Club, The (1995)","https://m.media-amazon.com/images/M/MV5BNWY3MmIxYTItY2RhMy00ZGRkLTkwMTEtZGE0OTcxMjgxN2U3XkEyXkFqcGdeQXVyNTM5NzI0NDY@._V1_QL75_UX190_CR0,1,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BNWY3MmIxYTItY2RhMy00ZGRkLTkwMTEtZGE0OTcxMjgxN2U3XkEyXkFqcGdeQXVyNTM5NzI0NDY@._V1_QL75_UX285_CR0,1,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BNWY3MmIxYTItY2RhMy00ZGRkLTkwMTEtZGE0OTcxMjgxN2U3XkEyXkFqcGdeQXVyNTM5NzI0NDY@._V1_QL75_UX380_CR0,1,380,562_.jpg 380w",http://www.imdb.com/title/tt0112435/?ref_=fn_al_tt_1,Seven junior-high-school girls organize a daycare camp for children while at the same time experiencing classic adolescent growing pains.,5.8,5.7K,['Melanie Mayron'],"['Ann M. Martin', 'Dalene Young']","['Schuyler Fisk', 'Bre Blair', 'Rachael Leigh Cook', 'Larisa Oleynik', 'Tricia Joe', 'Stacy Linn Ramsower', 'Zelda Harris', 'Vanessa Zima', 'Christian Oliver', 'Brooke Adams', 'Bruce Davison', 'Jessica Needham', 'Ellen Burstyn', 'Asher Metchik', ""Austin O'Brien"", 'Marla Sokoloff', 'Ashlee Turner', 'Natanya Ross']",PG,1995,1h 34min
7,[13 16],592,True Crime (1995),"https://m.media-amazon.com/images/M/MV5BODk4YWVkZmUtMzExMS00ZDUxLTg5OGEtNGUyNDdiYWVjODRkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BODk4YWVkZmUtMzExMS00ZDUxLTg5OGEtNGUyNDdiYWVjODRkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX285_CR0,1,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BODk4YWVkZmUtMzExMS00ZDUxLTg5OGEtNGUyNDdiYWVjODRkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX380_CR0,1,380,562_.jpg 380w",http://www.imdb.com/title/tt0114736/?ref_=fn_al_tt_1,"Mary, a precocious high school senior, longs to be a cop. When a classmate dies and the case remains unsolved, Mary becomes obsessed and gets involved in the investigation.",5.3,2.7K,['Pat Verducci'],['Pat Verducci'],"['Alicia Silverstone', 'Kevin Dillon', 'Bill Nunn', 'Michael Bowen', 'Ann Devaney', 'Joshua Schaefer', 'Marla Sokoloff', 'Jennifer Savidge', 'Tara Subkoff', 'David Packer', 'Alissa Dowdy', 'Aimee Brooks', 'Brian Wankum', 'Melissa DeLizia', 'Tiombe Lockhart', 'Jack Rader', 'Sean Moran', 'Ashley Crow']",,,
8,[ 0  1 16],827,Daylight (1996),"https://m.media-amazon.com/images/M/MV5BOGE5MDkxYzktODU4OS00Yjc4LTk5MjktYzlkY2RjMGVlNjU0XkEyXkFqcGdeQXVyNDc2NjEyMw@@._V1_QL75_UY281_CR1,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BOGE5MDkxYzktODU4OS00Yjc4LTk5MjktYzlkY2RjMGVlNjU0XkEyXkFqcGdeQXVyNDc2NjEyMw@@._V1_QL75_UY422_CR1,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BOGE5MDkxYzktODU4OS00Yjc4LTk5MjktYzlkY2RjMGVlNjU0XkEyXkFqcGdeQXVyNDc2NjEyMw@@._V1_QL75_UY562_CR1,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0116040/?ref_=fn_al_tt_1,Disaster in a New York tunnel as explosions collapse both ends of it. One hero tries to help the people inside find their way to safety.,5.9,71K,['Rob Cohen'],['Leslie Bohem'],"['Sylvester Stallone', 'Amy Brenneman', 'Viggo Mortensen', 'Dan Hedaya', 'Jay O. Sanders', 'Karen Young', 'Claire Bloom', 'Vanessa Bell Calloway', 'Renoly Santiago', 'Colin Fox', 'Danielle Harris', 'Trina McGee', 'Marcello Thedford', 'Sage Stallone', 'Jo Anderson', 'Mark Rolston', 'Rosemary Forsyth', 'Luoyong Wang']",PG-13,1996,1h 54min
9,[ 2  3 12],99,Snow White and the Seven Dwarfs (1937),"https://m.media-amazon.com/images/M/MV5BMTQwMzE2Mzc4M15BMl5BanBnXkFtZTcwMTE4NTc1Nw@@._V1_QL75_UX190_CR0,1,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMTQwMzE2Mzc4M15BMl5BanBnXkFtZTcwMTE4NTc1Nw@@._V1_QL75_UX285_CR0,3,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMTQwMzE2Mzc4M15BMl5BanBnXkFtZTcwMTE4NTc1Nw@@._V1_QL75_UX380_CR0,3,380,562_.jpg 380w",http://www.imdb.com/title/tt0029583/?ref_=fn_al_tt_1,"Exiled into the dangerous forest by her wicked stepmother, a princess is rescued by seven dwarf miners who make her part of their household.",7.6,190K,"['William Cottrell', 'David Hand', 'Wilfred Jackson']","['Jacob Grimm', 'Wilhelm Grimm', 'Ted Sears']","['Adriana Caselotti', 'Harry Stockwell', 'Lucille La Verne', 'Roy Atwell', 'Stuart Buchanan', 'Eddie Collins', 'Pinto Colvig', 'Marion Darlington', 'Billy Gilbert', 'Otis Harlan', 'James MacDonald', 'Scotty Mattraw', 'Clarence Nash', 'Moroni Olsen', 'Purv Pullen']",Approved,1937,1h 23min
