,movie_genres,movie_id,movie_title,poster_url,movie_url,description,rating,num_review,director,writer,cast,age_rating,year,movie_length
0,[0],779,Drop Zone (1994),https://images-na.ssl-images-amazon.com/images/M/MV5BYTFjOWQyODItZWJiOC00NTM2LWIzNDEtMjRlY2NiNTI4YWU1XkEyXkFqcGdeQXVyNDk3NzU2MTQ@..jpg,http://www.imdb.com/title/tt0109676/?ref_=fn_al_tt_1,A tough cop teams up with a professional skydiver to capture a renegade computer hacker on the run from the law.,5.6,20K,['John Badham'],"['Tony Griffin', 'Guy Manos', 'Peter Barsocchini']","['Wesley Snipes', 'Gary Busey', 'Yancy Butler', 'Michael Jeter', 'Corin Nemec', 'Kyle Secor', 'Luca Bercovici', 'Malcolm-Jamal Warner', 'Rex Linn', 'Grace Zabriskie', 'Robert LaSardo', 'Sam Hennings', 'Claire Stansfield', 'Mickey Jones', 'Andy Romano', 'Rick Zieff', 'Clark Johnson', 'Charles Boswell']",R,1994,1h 41min
1,[10 15],84,Robert A. Heinlein's The Puppet Masters (1994),https://images-na.ssl-images-amazon.com/images/M/MV5BNDcyMGRmMTMtZDhiYy00YmM4LTkwNDQtM2FlOGViYTgwZmRjXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0111003/?ref_=fn_al_tt_1,"The Earth is invaded by stingray-shaped alien ""slugs"" that ride on people's backs and control their minds.",5.9,8.8K,['Stuart Orme'],"['Robert A. Heinlein', 'Ted Elliott', 'Terry Rossio']","['Donald Sutherland', 'Eric Thal', 'Julie Warner', 'Keith David', 'Will Patton', 'Richard Belzer', 'Tom Mason', 'Yaphet Kotto', 'Gerry Bamman', 'Sam Anderson', 'J. Patrick McCormack', 'Marshall Bell', 'Nicholas Cascone', 'Bruce Jarchow', 'Benjamin Mouton', 'David Pasquesi', 'Andrew Robinson', 'Benj Thall']",R,1994,1h 49min
2,[7],1401,M. Butterfly (1993),https://images-na.ssl-images-amazon.com/images/M/MV5BODhhMGEwOGEtNDJjMi00OWQ1LThlZjItNTk3Y2IzZThlNjdkXkEyXkFqcGdeQXVyMTA0MjU0Ng@@..jpg,http://www.imdb.com/title/tt0107468/?ref_=fn_al_tt_1,"In 1960s China, French diplomat Rene Gallimard falls in love with an opera singer, Song Liling - but Song is not at all who Gallimard thinks.",6.8,9.3K,['David Cronenberg'],['David Henry Hwang'],"['Jeremy Irons', 'John Lone', 'Barbara Sukowa', 'Ian Richardson', 'Annabel Leventon', 'Shizuko Hoshi', 'Richard McMillan', 'Vernon Dobtcheff', 'David Hemblen', 'Damir Andrei', 'Antony Parr', 'Margaret Ma', 'Tristram Jellinek', 'Philip McGough', 'David Neal', 'Sean Hewitt', 'Peter Messaline', 'Michael Mehlmann']",R,1993,1h 41min
3,[0],1087,Bloodsport 2 (1995),https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2Mzc4NzQxN15BMl5BanBnXkFtZTcwMDcxNjYyMQ@@..jpg,http://www.imdb.com/title/tt0112536/?ref_=fn_al_tt_1,Alex Cardo is imprisoned and disciplined by one of the inmates. His new master also tells him about the brutal yet illegal Kumite tournament - but how will they get there?,4.8,3K,"['Alan Mehrez', 'Philip Tan']",['Jeff Schechter'],"['Daniel Bernhardt', 'James Hong', 'Pat Morita', 'Donald Gibb', 'Lori Lynn Dickerson', 'Philip Tan', 'Ong Soo Han', 'Nicholas Hill', 'Ron Hall', 'Master Hee Il Cho', 'Lisa McCullough', 'Chuay', 'Steve Martinez', 'Jeff Wolfe', 'Cliff Bernhardt', 'Nils Allen Stewart', 'Eric Lee', 'Chad Stahelski']",R,1996,1h 30min
4,[7],1391,For Ever Mozart (1996),https://images-na.ssl-images-amazon.com/images/M/MV5BMTc3Mjc4MjgwOF5BMl5BanBnXkFtZTcwNzE3NzgxMQ@@..jpg,http://www.imdb.com/title/tt0116334/?ref_=fn_al_tt_1,"Jean-Luc Godard's densely packed rumination on the need to create order and beauty in a world ruled by chaos is divided into four distinct but tangentially related stories, including the attempts by a young group of idealists to stage a play in war-torn Sarajevo and an elderly director's efforts to complete his film.",6.3,1K,['Jean-Luc Godard'],['Jean-Luc Godard'],"['Madeleine Assas', 'Ghalya Lacroix', 'Bérangère Allaux', 'Vicky Messica', 'Frédéric Pierrot', 'Harry Cleven', 'Michel Francini', 'Sabine Bail', 'Max André', 'Sylvie Herbert', 'Cécile Reigher', 'Dominique Pozzetto', 'Valérie Delangre', 'Xavier Boulanger', 'Yasna Zivanovic', 'Nathalie Dorval', 'Daniel Krellenstein', 'Jean Grécault']",Not Rated,1996,1h 24min
5,[4 7],1044,"Paper, The (1994)",https://images-na.ssl-images-amazon.com/images/M/MV5BNDI4YTJiZjgtY2RlNy00NTZjLWE2MTctZjFlNzFjODhkYjBjL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0110771/?ref_=fn_al_tt_1,"New York City tabloid editor Henry's faced with tough decisions while he faces several serious life challenges, and a tempting job offer.",6.7,14K,['Ron Howard'],"['David Koepp', 'Stephen Koepp']","['Michael Keaton', 'Glenn Close', 'Robert Duvall', 'Marisa Tomei', 'Randy Quaid', 'Jason Robards', 'Jason Alexander', 'Spalding Gray', ""Catherine O'Hara"", 'Lynne Thigpen', 'Jack Kehoe', 'Roma Maffia', 'Clint Howard', 'Geoffrey Owens', 'Amelia Campbell', 'Jill Hennessy', 'William Prince', 'Augusta Dabney']",R,1994,1h 52min
6,[4 7],1061,"Evening Star, The (1996)",https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwNjkyODQyN15BMl5BanBnXkFtZTcwMzk0MTQyMQ@@..jpg,http://www.imdb.com/title/tt0116240/?ref_=fn_al_tt_1,"Continuing the story of Aurora Greenway in her latter years. After the death of her daughter, Aurora struggled to keep her family together, but has one grandson in jail, a rebellious granddaughter, and another grandson living just above the poverty line.",5.9,4.6K,['Robert Harling'],"['Larry McMurtry', 'Robert Harling']","['Shirley MacLaine', 'Bill Paxton', 'Juliette Lewis', 'Miranda Richardson', 'Ben Johnson', 'Scott Wolf', 'George Newbern', 'Marion Ross', 'Mackenzie Astin', 'Donald Moffat', 'Jennifer Grant', 'China Kantner', 'Jack Nicholson', 'Shawn Taylor Thompson', 'Jake Langerud', 'Sharon Bunn', 'Clement von Franckenstein', 'Antonia Bogdanovich']",PG-13,1996,2h 9min
7,[0],1358,The Deadly Cure (1996),https://images-na.ssl-images-amazon.com/images/M/MV5BMjZhZGM4MjYtZWQyZC00MTE5LThiNDMtNTlkMDk4ZWUyYzkwXkEyXkFqcGdeQXVyMjExMjk0ODk@..jpg,http://www.imdb.com/title/tt0645145/?ref_=fn_al_tt_1,"After being shot while on a stakeout, Mac witnesses a murder in the hospital while partially under sedation while awaiting surgery. Everyone thinks Mac's story is a hallucination, but he's convinced one of the doctors murdered a patient.",7.7,65,['James Sheldon'],"['Leonard Stern', 'Richard Danus']","['Rock Hudson', 'Susan Saint James', 'John Schuck', 'Nancy Walker', 'Dick Sargent', 'Lola Albright', 'Macdonald Carey', 'Michael Constantine', 'Michael Tolan', 'Liam Dunn', 'Barbara Bosson', 'Hal England', 'Michael Vandever', 'Frank Maxwell', 'Nate Esformes', 'Paul Comi', 'Fred Karger', 'Rick Podell']",TV-PG,"Episode aired Jan 18, 1976",1h 15min
8,[ 0 15 16],145,"Lawnmower Man, The (1992)",https://images-na.ssl-images-amazon.com/images/M/MV5BYWZhODdkMTEtMzBmNy00NzU5LWIzYjMtYTkwNWE3YTRjOTZkXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0104692/?ref_=fn_al_tt_1,A simple man is turned into a genius through the application of computer science.,5.4,35K,['Brett Leonard'],"['Stephen King', 'Brett Leonard', 'Gimel Everett']","['Jeff Fahey', 'Pierce Brosnan', 'Jenny Wright', 'Mark Bringelson', 'Geoffrey Lewis', 'Jeremy Slate', 'Dean Norris', 'Colleen Coffey', 'Jim Landis', 'Troy Evans', 'Rosalee Mayeux', ""Austin O'Brien"", 'Michael Gregory', 'Joe Hart', 'John Laughlin', 'Ray Lykins', 'Michael Valverde', 'Dale Raoul']",R,1992,1h 48min
9,[7],1332,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),https://images-na.ssl-images-amazon.com/images/M/MV5BMTM2MjE5MTQ5MF5BMl5BanBnXkFtZTcwOTMzNzcyMQ@@..jpg,http://www.imdb.com/title/tt0106810/?ref_=fn_al_tt_1,"May, 1946, in Paris young poet Jacques Prevel meets Antonin Artaud, the actor, artist and writer just released from a mental asylum. Over ten months, we follow the mad Artaud from his cruel coaching of an actress in his ""theatre of cruelty"" to his semi-friendship with Prevel who buys him drugs and hangs on his every word. Meanwhile, Prevel divides his time between Jany, his blond, young, drug-hazed mistress and Rolande, his dark-haired, long-suffering wife, who has a child during this time. Cruelty, neglect, poverty, egoism, madness and the pursuit of art mix on the Left Bank.",7.0,152,['Gérard Mordillat'],"['Gérard Mordillat', 'Jacques Prevel', 'Jérôme Prieur']","['Sami Frey', 'Marc Barbé', 'Julie Jézéquel', 'Valérie Jeannet', 'Clotilde de Bayser', 'Charlotte Valandrey', 'Anne Barbe', 'Philippe Baille', 'Philippe Beaufort', 'Alain Boissard', 'Jean-Marcel Bouguereau', 'Renee Cariven', 'Catherine Carrée', 'Jean-Yves Carrée', 'Jean-Marie Catonne', 'Véronique K. Colucci', 'Dan Franck', 'Simon Franck']",Unrated,1993,1h 30min
