,movie_genres,movie_id,movie_title,poster_url,movie_url,description,rating,num_review,director,writer,cast,age_rating,year,movie_length
0,[16],1522,Trial by Jury (1994),"https://m.media-amazon.com/images/M/MV5BMjgyMjYxYzMtOTY4Zi00ZjYxLThkNmEtZmY1NWExZDJjMWU3XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UY281_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMjgyMjYxYzMtOTY4Zi00ZjYxLThkNmEtZmY1NWExZDJjMWU3XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UY422_CR0,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMjgyMjYxYzMtOTY4Zi00ZjYxLThkNmEtZmY1NWExZDJjMWU3XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UY562_CR0,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0111488/?ref_=fn_al_tt_1,"Valerie is a juror in the trial of a mob boss. When her young son's life is threatened, she has no option other than to see that justice isn't done.",5.4,1.9K,['Heywood Gould'],"['Jordan Katz', 'Heywood Gould']","['Joanne Whalley', 'Armand Assante', 'Gabriel Byrne', 'William Hurt', 'Kathleen Quinlan', 'Margaret Whitton', 'Ed Lauter', 'Richard Portnow', 'Lisa Arrindell', 'Jack Gwaltney', 'Graham Jarvis', 'William R. Moses', 'Joe Santos', 'Beau Starr', 'Bryan Shilowich', 'Stuart Whitman', 'Kevin Ramsey', 'Fiona Gallagher']",R,1994,1h 47min
1,[ 7 14],740,Jane Eyre (1996),"https://m.media-amazon.com/images/M/MV5BMjU4NDU2MjUtMGVjMS00NTBmLWI3N2QtZTk3YzY3YjZhNjY4XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_QL75_UX190_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMjU4NDU2MjUtMGVjMS00NTBmLWI3N2QtZTk3YzY3YjZhNjY4XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_QL75_UX285_CR0,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMjU4NDU2MjUtMGVjMS00NTBmLWI3N2QtZTk3YzY3YjZhNjY4XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_QL75_UX380_CR0,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0116684/?ref_=fn_al_tt_1,"Jane Eyre is an orphan cast out as a young girl by her aunt, Mrs. Reed, and sent to be raised in a harsh charity school for girls. There she learns to become a teacher and eventually seeks employment outside of the school. Her advertisement is answered by the housekeeper of Thornfield Hall, Mrs. Fairfax.",6.8,9.4K,['Franco Zeffirelli'],"['Charlotte Brontë', 'Hugh Whitemore', 'Franco Zeffirelli']","['William Hurt', 'Charlotte Gainsbourg', 'Anna Paquin', 'Nic Knight', 'Nicola Howard', 'Sasha Graff', 'Fiona Shaw', 'John Wood', 'Geraldine Chaplin', 'Amanda Root', 'Leanne Rowe', 'Richard Warwick', 'Judith Parker', 'Joan Plowright', 'Joséphine Serre', 'Billie Whitelaw', 'Simon Beresford', 'Chris Larkin']",PG,1996,1h 52min
2,[4],1291,Celtic Pride (1996),"https://m.media-amazon.com/images/M/MV5BNjg4NThhNjItZmQzZi00ZDVlLWI5YzgtODY0NDk5YTlmNmNlXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_QL75_UX190_CR0,4,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BNjg4NThhNjItZmQzZi00ZDVlLWI5YzgtODY0NDk5YTlmNmNlXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_QL75_UX285_CR0,7,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BNjg4NThhNjItZmQzZi00ZDVlLWI5YzgtODY0NDk5YTlmNmNlXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_QL75_UX380_CR0,9,380,562_.jpg 380w",http://www.imdb.com/title/tt0115851/?ref_=fn_al_tt_1,Two over-loyal Celtic fans kidnap their opponent's star player in order to guarantee their team the championship.,5.3,9.9K,['Tom DeCerchio'],"['Judd Apatow', 'Colin Quinn']","['Damon Wayans', 'Daniel Stern', 'Dan Aykroyd', ""Gail O'Grady"", 'Christopher McDonald', 'Paul Guilfoyle', 'Adam Hendershott', 'Scott Lawrence', 'Deion Sanders', 'Bill Walton', 'Guss Williams', 'Ted Rooney', 'Vladimir Cuk', 'Keith Gibbs', 'Joe Mingle', 'Peter A. Hulne', 'Patrick Hulne', 'Will Lyman']",PG-13,1996,1h 31min
3,[7],1417,"Turning, The (1992)","https://m.media-amazon.com/images/M/MV5BMTg2MDcyMjE5OF5BMl5BanBnXkFtZTcwNTcwNTUxMQ@@._V1_QL75_UY281_CR3,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMTg2MDcyMjE5OF5BMl5BanBnXkFtZTcwNTcwNTUxMQ@@._V1_QL75_UY422_CR3,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMTg2MDcyMjE5OF5BMl5BanBnXkFtZTcwNTcwNTUxMQ@@._V1_QL75_UY562_CR5,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0105660/?ref_=fn_al_tt_1,A white supremacist returns to his hometown for the first time in years to try and save his parents' relationship.,4.8,499,['L.A. Puopolo'],"['L.A. Puopolo', 'Chris Ceraso']","['Karen Allen', 'Raymond J. Barry', 'Michael Dolan', 'Tess Harper', 'Gillian Anderson', 'Jim Simmons', 'Madison Arnold', 'Tannis Benedict', 'John Newton', ""William B. O'Boyle"", 'Murphy Larson', 'Michael P. Moran', 'Tom Trigo']",R,1992,1h 31min
4,[ 7 18],190,Henry V (1989),"https://m.media-amazon.com/images/M/MV5BODdlYzU0ZGYtNWQ1YS00Nzk4LTllZTItZTEyNjkxMWI5ODk4L2ltYWdlXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_QL75_UX190_CR0,3,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BODdlYzU0ZGYtNWQ1YS00Nzk4LTllZTItZTEyNjkxMWI5ODk4L2ltYWdlXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_QL75_UX285_CR0,5,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BODdlYzU0ZGYtNWQ1YS00Nzk4LTllZTItZTEyNjkxMWI5ODk4L2ltYWdlXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_QL75_UX380_CR0,6,380,562_.jpg 380w",http://www.imdb.com/title/tt0097499/?ref_=fn_al_tt_1,"In the midst of the Hundred Years War, the young King Henry V of England embarks on the conquest of France in 1415.",7.5,29K,['Kenneth Branagh'],"['William Shakespeare', 'Kenneth Branagh']","['Kenneth Branagh', 'Derek Jacobi', 'Simon Shepherd', 'James Larkin', 'Brian Blessed', 'James Simmons', 'Paul Gregory', 'Charles Kay', 'Alec McCowen', 'Fabian Cartwright', 'Stephen Simms', 'Jay Villiers', 'Edward Jewesbury', 'Ian Holm', 'Danny Webb', 'Jimmy Yuill', 'John Sessions', 'Shaun Prendergast']",PG-13,1989,2h 17min
5,[ 0 14 16],568,Speed (1994),"https://m.media-amazon.com/images/M/MV5BYjc0MjYyN2EtZGRhMy00NzJiLWI2Y2QtYzhiYTU3NzAxNzg4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BYjc0MjYyN2EtZGRhMy00NzJiLWI2Y2QtYzhiYTU3NzAxNzg4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX285_CR0,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BYjc0MjYyN2EtZGRhMy00NzJiLWI2Y2QtYzhiYTU3NzAxNzg4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX380_CR0,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0111257/?ref_=fn_al_tt_1,A young police officer must prevent a bomb exploding aboard a city bus by keeping its speed above 50 mph.,7.2,345K,['Jan de Bont'],['Graham Yost'],"['Keanu Reeves', 'Dennis Hopper', 'Sandra Bullock', 'Joe Morton', 'Jeff Daniels', 'Alan Ruck', 'Glenn Plummer', 'Richard Lineback', 'Beth Grant', 'Hawthorne James', 'Carlos Carrasco', 'David Kriegel', 'Natsuko Ohama', 'Daniel Villarreal', 'Simone Gad', 'Loretta Jean', 'Sherri Villanueva', 'Margaret Medina']",R,1994,1h 56min
6,[ 0  1  3 15],398,Super Mario Bros. (1993),"https://m.media-amazon.com/images/M/MV5BZGVmZTUyZDAtYjg0MC00NmE5LWE2OTAtM2FjNGI1NWUyMzE0XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UX190_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BZGVmZTUyZDAtYjg0MC00NmE5LWE2OTAtM2FjNGI1NWUyMzE0XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UX285_CR0,1,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BZGVmZTUyZDAtYjg0MC00NmE5LWE2OTAtM2FjNGI1NWUyMzE0XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UX380_CR0,1,380,562_.jpg 380w",http://www.imdb.com/title/tt0108255/?ref_=fn_al_tt_1,"Two Brooklyn plumbers, Mario and Luigi, must travel to another dimension to rescue a princess from the evil dictator King Koopa and stop him from taking over the world.",4.1,52K,"['Annabel Jankel', 'Rocky Morton']","['Parker Bennett', 'Terry Runte', 'Ed Solomon']","['Bob Hoskins', 'John Leguizamo', 'Dennis Hopper', 'Samantha Mathis', 'Fisher Stevens', 'Richard Edson', 'Fiona Shaw', 'Dana Kaminski', 'Mojo Nixon', 'Gianni Russo', 'Francesca P. Roberts', 'Lance Henriksen', 'Sylvia Harman', 'Desiree Marie Velez', 'Andrea Powell', 'Heather Pendergast', 'Melanie Salvatore', 'John Fifer']",PG,1993,1h 44min
7,[14],1340,"Crude Oasis, The (1995)","https://m.media-amazon.com/images/M/MV5BM2NhM2UwYjUtZmEyOC00NTgyLWJiNTctNmQ4M2IyMzYxYTVhXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_QL75_UX190_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BM2NhM2UwYjUtZmEyOC00NTgyLWJiNTctNmQ4M2IyMzYxYTVhXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_QL75_UX285_CR0,1,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BM2NhM2UwYjUtZmEyOC00NTgyLWJiNTctNmQ4M2IyMzYxYTVhXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_QL75_UX380_CR0,1,380,562_.jpg 380w",http://www.imdb.com/title/tt0112746/?ref_=fn_al_tt_1,"Lonely Kansas housewife Karen Webb despondent about her love life, her husband Jim Webb coldness and philandering, has a strong urge to change her future. Karen discovers the truth about Jim and sets out to commit suicide by carbon monoxide poisoning in her garage, but her three dollar daily allowance for gasoline runs out before she expires. During one of her gas station refills, she spots a different type who catches her fancy in Harley Underwood and sets her sights on him.",4.8,113,['Alex Graves'],['Alex Graves'],"['Jennifer Taylor', 'Aaron Shields', 'Robert Peterson', 'Michael Sibay', 'Lynn Bieler', 'Roberta Eaton', 'Anna Roedel', 'Dean Roedel', 'Scott McPhail', 'Grace Kassabaum', 'Dean Roedel Sr.', 'David Powell', 'Lucy Burlingame', 'Kirk Kinsinger', 'Kelly Lima', 'Amy Wilson', 'Sid Ziegler', 'Sherry Clymer']",R,1993,1h 21min
8,[7],1440,Above the Rim (1994),"https://m.media-amazon.com/images/M/MV5BNDE5M2I4OWEtZDUyMS00ODYwLTkxNWYtZmNlNjEzOWRlYjc0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,8,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BNDE5M2I4OWEtZDUyMS00ODYwLTkxNWYtZmNlNjEzOWRlYjc0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX285_CR0,13,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BNDE5M2I4OWEtZDUyMS00ODYwLTkxNWYtZmNlNjEzOWRlYjc0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX380_CR0,17,380,562_.jpg 380w",http://www.imdb.com/title/tt0109035/?ref_=fn_al_tt_1,"Story of a promising high school basketball star and his relationships with two brothers, one a drug dealer and the other a former basketball star fallen on hard times and now employed as a security guard.",6.6,15K,['Jeff Pollack'],"['Jeff Pollack', 'Benny Medina', 'Barry Michael Cooper']","['Duane Martin', 'Tupac Shakur', 'Leon', 'David Bailey', 'Tonya Pinkins', 'Marlon Wayans', 'Bernie Mac', 'Byron Minns', 'Wood Harris', 'Shawn Michael Howard', 'Henry Simmons', 'Iris Little Thomas', 'Michael Rispoli', 'Eric Nies', 'Bill Rafferty', 'James Williams', 'Richard Ray Kirkland', 'Tyrone Batista']",R,1994,1h 36min
9,[7],868,Hearts and Minds (1996),"https://m.media-amazon.com/images/M/MV5BNjgxMTczZTMtNmI2NC00MTE2LTkzZWItYjEwZGQ4Njg1NTYxXkEyXkFqcGdeQXVyNjQ2MjgwMA@@._V1_QL75_UY140_CR36,0,140,140_.jpg 140w, https://m.media-amazon.com/images/M/MV5BNjgxMTczZTMtNmI2NC00MTE2LTkzZWItYjEwZGQ4Njg1NTYxXkEyXkFqcGdeQXVyNjQ2MjgwMA@@._V1_QL75_UY210_CR53,0,210,210_.jpg 210w, https://m.media-amazon.com/images/M/MV5BNjgxMTczZTMtNmI2NC00MTE2LTkzZWItYjEwZGQ4Njg1NTYxXkEyXkFqcGdeQXVyNjQ2MjgwMA@@._V1_QL75_UY280_CR71,0,280,280_.jpg 280w",http://www.imdb.com/title/tt0540247/?ref_=fn_al_tt_1,"Aaron and psychiatrist Bix Konstadt plan to operate on a young boy with obsessive compulsive disorder in an attempt to cure him. Aaron worries when Bix admits she's a manic depressive off her medication. Watters, Nyland and Kronk have their hands full with a woman who may have been abducted by aliens. Heart transplant recipient Henry Alden (#34) is brought in complaining of pain. Alden insists on speaking to Robert Malzone, the husband of the woman who donated the heart.",6.6,23,['Martin Davidson'],"['David E. Kelley', 'John Tinker']","['Adam Arkin', 'Christine Lahti', 'Jamey Sheridan', 'Roxanne Hart', 'Peter Berg', 'Thomas Gibson', 'Vondie Curtis-Hall', 'Jayne Brook', 'Hector Elizondo', 'Kathy Najimy', 'Robert Clohessy', 'Christina Solis', 'Tony Amendola', 'Nathan Watt', 'Dan Lauria', 'Lance August', 'Helena Apothaker', 'Luchy Garcia']",,,
