,movie_genres,movie_id,movie_title,poster_url,movie_url,description,rating,num_review,director,writer,cast,age_rating,year,movie_length
0,[ 0 16],79,"Fugitive, The (1993)","https://m.media-amazon.com/images/M/MV5BYmFmOGZjYTItYjY1ZS00OWRiLTk0NDgtMjQ5MzBkYWE2YWE0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_QL75_UX190_CR0,2,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BYmFmOGZjYTItYjY1ZS00OWRiLTk0NDgtMjQ5MzBkYWE2YWE0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_QL75_UX285_CR0,4,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BYmFmOGZjYTItYjY1ZS00OWRiLTk0NDgtMjQ5MzBkYWE2YWE0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_QL75_UX380_CR0,5,380,562_.jpg 380w",http://www.imdb.com/title/tt0106977/?ref_=fn_al_tt_1,"Dr. Richard Kimble, unjustly accused of murdering his wife, must find the real killer while being the target of a nationwide manhunt led by a seasoned U.S. Marshal.",7.8,280K,['Andrew Davis'],"['Jeb Stuart', 'David Twohy', 'Roy Huggins']","['Harrison Ford', 'Tommy Lee Jones', 'Sela Ward', 'Julianne Moore', 'Joe Pantoliano', 'Andreas Katsulas', 'Jeroen Krabbé', 'Daniel Roebuck', 'L. Scott Caldwell', 'Tom Wood', 'Ron Dean', 'Joseph F. Kosala', 'Miguel Nino', 'John Drummond', 'Tony Fosco', 'Joseph F. Fisher', 'James Liautaud', 'David Darlow']",PG-13,1993,2h 10min
1,[ 0 16],300,Air Force One (1997),"https://m.media-amazon.com/images/M/MV5BYTk5NWE2ZjAtZmRmOS00ZGYzLWI5ZmUtMDcwODI0YWY0MTRlL2ltYWdlXkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_QL75_UX190_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BYTk5NWE2ZjAtZmRmOS00ZGYzLWI5ZmUtMDcwODI0YWY0MTRlL2ltYWdlXkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_QL75_UX285_CR0,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BYTk5NWE2ZjAtZmRmOS00ZGYzLWI5ZmUtMDcwODI0YWY0MTRlL2ltYWdlXkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_QL75_UX380_CR0,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0118571/?ref_=fn_al_tt_1,"Communist Radicals hijack Air Force One with The U.S. President and his family on board. The Vice President negotiates from Washington D.C., while the President, a Veteran, fights to rescue the hostages on board.",6.5,188K,['Wolfgang Petersen'],['Andrew W. Marlowe'],"['Harrison Ford', 'Gary Oldman', 'Glenn Close', 'Wendy Crewson', 'Liesel Matthews', 'Paul Guilfoyle', 'Xander Berkeley', 'William H. Macy', 'Dean Stockwell', 'Tom Everett', 'Jürgen Prochnow', 'Donna Bullock', 'Michael Ray Miller', 'Carl Weintraub', 'Elester Latham', 'Elya Baskin', 'Levani', 'David Vadim']",R,1997,2h 4min
2,[ 7 16],370,Mary Reilly (1996),"https://m.media-amazon.com/images/M/MV5BZWI5MzBiMjgtNDE2ZC00MTA1LWFmNWItZDQyMDA2NGE0MjQ5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,1,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BZWI5MzBiMjgtNDE2ZC00MTA1LWFmNWItZDQyMDA2NGE0MjQ5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX285_CR0,2,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BZWI5MzBiMjgtNDE2ZC00MTA1LWFmNWItZDQyMDA2NGE0MjQ5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX380_CR0,3,380,562_.jpg 380w",http://www.imdb.com/title/tt0117002/?ref_=fn_al_tt_1,"A housemaid falls in love with Dr. Henry Jekyll and his darkly mysterious counterpart, Mr. Edward Hyde.",5.8,15K,['Stephen Frears'],"['Valerie Martin', 'Christopher Hampton']","['Julia Roberts', 'John Malkovich', 'George Cole', 'Michael Gambon', 'Kathy Staff', 'Glenn Close', 'Michael Sheen', 'Bronagh Gallagher', 'Linda Bassett', 'Henry Goodman', 'Ciarán Hinds', 'Sasha Hanau', 'Moya Brady', 'Emma Griffiths Malin', 'David Ross', 'Tim Barlow', 'Isabella Marsh', 'Wendy Nottingham']",R,1996,1h 48min
3,[ 4 14],988,"Beautician and the Beast, The (1997)","https://m.media-amazon.com/images/M/MV5BOGViZjFhM2MtOGNmZC00MWQyLWJiM2MtODdkMDdlYmFmMjYzXkEyXkFqcGdeQXVyMTkzODUwNzk@._V1_QL75_UX190_CR0,1,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BOGViZjFhM2MtOGNmZC00MWQyLWJiM2MtODdkMDdlYmFmMjYzXkEyXkFqcGdeQXVyMTkzODUwNzk@._V1_QL75_UX285_CR0,2,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BOGViZjFhM2MtOGNmZC00MWQyLWJiM2MtODdkMDdlYmFmMjYzXkEyXkFqcGdeQXVyMTkzODUwNzk@._V1_QL75_UX380_CR0,2,380,562_.jpg 380w",http://www.imdb.com/title/tt0118691/?ref_=fn_al_tt_1,"A New York City cosmetologist, mistakenly thought to be a science teacher, is offered a job to teach the children of an Eastern European dictator.",5.5,9.1K,['Ken Kwapis'],['Todd Graff'],"['Fran Drescher', 'Timothy Dalton', 'Ian McNeice', 'Patrick Malahide', 'Lisa Jakub', 'Michael Lerner', 'Phyllis Newman', 'Heather DeLoach', 'Adam LaVorgna', 'Kyle Wilkerson', 'Tyler Wilkerson', 'Timothy Dowling', 'Michael Immel', 'Tonya Watts', 'Tamara Mello', 'Celeste Russi', 'Daniel Escobar', 'Billy Brown']",PG,1997,1h 45min
4,[1 7],1126,"Old Man and the Sea, The (1958)",,http://www.imdb.com/title/tt3469902/?ref_=fn_al_tt_1,"Martin Falklind was 14 years old when he first read Hemingway's book ""The Old Man and the Sea."" Since that day, he has nurtured the dream of the little man in combat with a marlin, a fish larger than both himself and his boat. Longing for an adventure, Martin makes a modern version of ""The Old Man and the Sea,"" discovering the brutal facts about today's depleted seas in the process.",6.6,16,,,,2012,TV Movie,58min
5,[13 14 16],574,Boxing Helena (1993),"https://m.media-amazon.com/images/M/MV5BYjdhOWE4MDMtZGM5Zi00Mzc1LTkyNWUtYWQ1ODU4NGEyZDhiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BYjdhOWE4MDMtZGM5Zi00Mzc1LTkyNWUtYWQ1ODU4NGEyZDhiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX285_CR0,1,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BYjdhOWE4MDMtZGM5Zi00Mzc1LTkyNWUtYWQ1ODU4NGEyZDhiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX380_CR0,1,380,562_.jpg 380w",http://www.imdb.com/title/tt0106471/?ref_=fn_al_tt_1,"A surgeon becomes obsessed with the seductive woman he once was in an affair with. Refusing to accept that she has moved on, he amputates her limbs and holds her captive in his mansion.",4.7,12K,['Jennifer Lynch'],"['Philippe Caland', 'Jennifer Lynch']","['Julian Sands', 'Sherilyn Fenn', 'Bill Paxton', 'Kurtwood Smith', 'Art Garfunkel', 'Betsy Clark', 'Nicolette Scorsese', 'Meg Register', 'Bryan Smith', 'Marla Levine', 'Kim Lentz', 'Lloyd T. Williams', 'Carl Mazzocone Sr.', 'Erik Shoaff', 'Lisa Oz', 'Ted Manson', 'Adele K. Schaeffer', 'Amy Levin']",R,1993,1h 47min
6,[4],154,Monty Python's Life of Brian (1979),"https://m.media-amazon.com/images/M/MV5BMzAwNjU1OTktYjY3Mi00NDY5LWFlZWUtZjhjNGE0OTkwZDkwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,8,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMzAwNjU1OTktYjY3Mi00NDY5LWFlZWUtZjhjNGE0OTkwZDkwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX285_CR0,13,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMzAwNjU1OTktYjY3Mi00NDY5LWFlZWUtZjhjNGE0OTkwZDkwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX380_CR0,17,380,562_.jpg 380w",http://www.imdb.com/title/tt0079470/?ref_=fn_al_tt_1,"Born on the original Christmas in the stable next door to Jesus Christ, Brian of Nazareth spends his life being mistaken for a messiah.",8.1,382K,['Terry Jones'],"['Graham Chapman', 'John Cleese', 'Terry Gilliam']","['Graham Chapman', 'John Cleese', 'Michael Palin', 'Terry Gilliam', 'Eric Idle', 'Terry Jones', 'Terence Bayler', 'Carol Cleveland', 'Kenneth Colley', 'Neil Innes', 'Charles McKeown', 'John Young', 'Gwen Taylor', 'Sue Jones-Davies', 'Peter Brett', 'John Case', 'Chris Langham', 'Andrew MacLachlan']",R,1979,1h 34min
7,[ 7 15],429,"Day the Earth Stood Still, The (1951)","https://m.media-amazon.com/images/M/MV5BMTI5NTg1MzU5Nl5BMl5BanBnXkFtZTcwMDU1ODMwMg@@._V1_QL75_UX190_CR0,1,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMTI5NTg1MzU5Nl5BMl5BanBnXkFtZTcwMDU1ODMwMg@@._V1_QL75_UX285_CR0,2,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMTI5NTg1MzU5Nl5BMl5BanBnXkFtZTcwMDU1ODMwMg@@._V1_QL75_UX380_CR0,3,380,562_.jpg 380w",http://www.imdb.com/title/tt0970416/?ref_=fn_al_tt_1,A remake of the 1951 classic science fiction film about an alien visitor and his giant robot counterpart who visit Earth.,5.5,167K,['Scott Derrickson'],"['David Scarpa', 'Edmund H. North']","['Keanu Reeves', 'Jennifer Connelly', 'Kathy Bates', 'Jaden Smith', 'John Cleese', 'Jon Hamm', 'Kyle Chandler', 'Robert Knepper', 'James Hong', 'John Rothman', 'Sunita Prasad', 'Juan Riedinger', 'Sam Gilroy', 'Tanya Champoux', 'Rukiya Bernard', 'Alisen Down', 'David Lewis', 'Lloyd Adams']",PG-13,2008,1h 44min
8,[ 4 12],630,"Great Race, The (1965)",,http://www.imdb.com/title/tt1304955/?ref_=fn_al_tt_1,"It looks like we don't have any Plot Summaries for this title yet.
Be the first to contribute! Just click the ""Edit page"" button at the bottom of the page or learn more in the Plot Summary submission guide.",,,['Doug Thoms'],"['Mark Leiren-Young', 'Franklin Young']","['Ashley Taylor', 'Ashley Brown', 'Sonja Ball', 'Scott Beaudin', 'Kristen Bone', 'Ian James Corlett', 'Robin Duke', 'Julie Lemieux', 'Sunday Muse', 'Rino Ramono', 'Noah Reid', 'Rob Smith', 'Aron Tager', 'Melanie Telleno', 'Rob Tinkler', 'Michael Yarmush']",,,
9,[4],683,Rocket Man (1997),"https://m.media-amazon.com/images/M/MV5BYTU1YmQwYjgtMDBhNS00NzBhLWIyOWYtNDE1Y2QwNmIyZjFiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BYTU1YmQwYjgtMDBhNS00NzBhLWIyOWYtNDE1Y2QwNmIyZjFiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX285_CR0,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BYTU1YmQwYjgtMDBhNS00NzBhLWIyOWYtNDE1Y2QwNmIyZjFiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX380_CR0,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0120029/?ref_=fn_al_tt_1,Fred Z. Randall is a geeky spacecraft designer who gets the chance to make his dream come true and travel to Mars.,5.9,9.4K,['Stuart Gillard'],"['Oren Aviv', 'Craig Mazin', 'Greg Erb']","['Harland Williams', 'Jessica Lundy', 'William Sadler', 'Jeffrey DeMunn', 'James Pickens Jr.', 'Beau Bridges', 'Peter Onorati', 'Don Lake', 'Bill Jenkins', 'Ken Farmer', 'Blake Boyd', 'Brandon Kaplan', 'Paxton Whitehead', 'Don Armstrong', 'Pamela West', 'Marjorie Carroll', 'Claire Birnbaum', 'Sean Tweedley']",PG,1997,1h 35min
