,movie_genres,movie_id,movie_title,poster_url,movie_url,description,rating,num_review,director,writer,cast,age_rating,year,movie_length
0,[4],1166,Love & Human Remains (1993),,http://www.imdb.com/title/tt0107447/?ref_=fn_al_tt_1,"Set in a dreary urban landscape of Edmonton, LOVE AND HUMAN REMAINS is a dark comedy about a group of twentysomethings looking for love and meaning in the '90s. The film focuses on roommates David, a gay waiter who has has given up on his acting career, and Candy, a book reviewer who is also David's ex-lover. David and Candy's lives are entangled with those of David's friends (a busboy, a psychic dominatrix, and a misogynistic civil-servant) and Candy's dates (a male bartender and a lesbian schoolteacher). Meanwhile, a serial killer menaces the concrete and asphalt neighbourhood in which David and Candy live.",6.7,2.6K,['Denys Arcand'],['Brad Fraser'],"['Thomas Gibson', 'Ruth Marshall', 'Cameron Bancroft', 'Mia Kirshner', 'Joanne Vannicola', 'Matthew Ferguson', 'Rick Roberts', 'Aidan Devine', 'Robert Higden', 'Sylvain Morin', 'Ben Watt', 'Karen Young', 'Serge Houde', 'Alex Wylding', 'Polly Shannon', 'Annie Juneau', 'Maurice Podbrey', 'Geneviève Angers']",R,1993,1h 40min
1,[2 3],1066,Balto (1995),,http://www.imdb.com/title/tt0112453/?ref_=fn_al_tt_1,"An outcast Husky risks his life with other sled dogs to prevent a deadly epidemic from ravaging Nome, Alaska.",7.1,42K,['Simon Wells'],"['Cliff Ruby', 'Elana Lesser', 'David Steven Cohen']","['Kevin Bacon', 'Bob Hoskins', 'Bridget Fonda', 'Jim Cummings', 'Phil Collins', 'Jack Angel', 'Danny Mann', 'Robbie Rist', 'Juliette Brewer', 'Sandra Dickinson', 'Miriam Margolyes', 'Lola Bates-Campbell', 'Donald Sinden', 'William Roberts', 'Garrick Hagon', 'Bill Bailey', 'Big Al', 'Michael McShane']",G,1995,1h 18min
2,[ 0 15 16],195,"Terminator, The (1984)","https://m.media-amazon.com/images/M/MV5BZGE2ZDgyOWUtNzdiNS00OTI3LTkwZGQtMTMwNzM4YWUxNGNhXkEyXkFqcGdeQXVyNjU2NjA5NjM@._V1_QL75_UX190_CR0,2,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BZGE2ZDgyOWUtNzdiNS00OTI3LTkwZGQtMTMwNzM4YWUxNGNhXkEyXkFqcGdeQXVyNjU2NjA5NjM@._V1_QL75_UX285_CR0,3,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BZGE2ZDgyOWUtNzdiNS00OTI3LTkwZGQtMTMwNzM4YWUxNGNhXkEyXkFqcGdeQXVyNjU2NjA5NjM@._V1_QL75_UX380_CR0,4,380,562_.jpg 380w",http://www.imdb.com/title/tt0851851/?ref_=fn_al_tt_1,"Set after the events in Terminator 2: Judgment Day (1991), Sarah Connor and her son, John, try to stay under-the-radar from the government, as they plot to destroy the computer network, Skynet, in hopes of preventing Armageddon.",7.7,59K,['Josh Friedman'],"['Lena Headey', 'Thomas Dekker', 'Summer Glau']","['Lena Headey', 'Thomas Dekker', 'Summer Glau', 'Richard T. Jones', 'Brian Austin Green', 'Garret Dillahunt', 'Shirley Manson', 'Leven Rambin', 'Stephany Jacobsen', 'Dean Winters', 'Mackenzie Brooke Smith', 'Shane Edelman', 'Sonya Walger', 'Busy Philipps', 'Jonathan Jackson', 'Sabrina Perez', 'Matt McColm', 'Brendan Hines']",,,
3,[4],792,Bullets Over Broadway (1994),"https://m.media-amazon.com/images/M/MV5BM2M4MWU5NzItYTBkOC00ZjYxLTljZWEtYWMzODY3YmExMWY4XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_QL75_UX190_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BM2M4MWU5NzItYTBkOC00ZjYxLTljZWEtYWMzODY3YmExMWY4XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_QL75_UX285_CR0,1,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BM2M4MWU5NzItYTBkOC00ZjYxLTljZWEtYWMzODY3YmExMWY4XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_QL75_UX380_CR0,1,380,562_.jpg 380w",http://www.imdb.com/title/tt0109348/?ref_=fn_al_tt_1,"In New York in 1928, a struggling playwright is forced to cast a mobster's talentless girlfriend in his latest drama in order to get it produced.",7.4,38K,['Woody Allen'],"['Woody Allen', 'Douglas McGrath']","['John Cusack', 'Dianne Wiest', 'Jennifer Tilly', 'Chazz Palminteri', 'Mary-Louise Parker', 'Jack Warden', 'Joe Viterelli', 'Rob Reiner', 'Tracey Ullman', 'Jim Broadbent', 'Harvey Fierstein', 'Stacey Nelkin', 'Malgorzata Zajaczkowska', 'Charles Cragin', 'Nina von Arx', 'Edie Falco', 'Hope W. Sacharoff', 'Debi Mazar']",R,1994,1h 38min
4,[7],1445,Ladybird Ladybird (1994),,http://www.imdb.com/title/tt0110296/?ref_=fn_al_tt_1,"This Ken Loach docu-drama relates the story of a British woman's fight with Social Services over the care of her children. Maggie has a history of bouncing from one abusive relationship to another. She has four children, of four different fathers, who came to the attention of Social Services when they were injured in a fire. Subsequently, Maggie was found to be an ""unfit mother"" and her children were removed from her care. She finally meets the man of her dreams, a Paraguayan expatriate, and they start a family together. Unfortunately, Social Services seems unwilling to accept that her life has changed and rends them from their new children. She and Jorge together, and separately, fight Social Services, Immigration, and other government bureaucrats in a desperate battle to make their family whole again.",7.4,3.4K,['Ken Loach'],['Rona Munro'],"['Crissy Rock', 'Vladimir Vega', 'Sandie Lavelle', 'Mauricio Venegas', 'Ray Winstone', 'Clare Perkins', 'Jason Stracey', 'Luke Brown', 'Lily Farrell', 'Scottie Moore', ""Linda O'Grady"", 'Kim Hartley', 'Jimmy Batten', 'Sue Sawyer', 'Pamela Hunt', 'Alan Gold', 'James Bannon', 'Christine Ellerbeck']",R,1994,1h 41min
5,[ 0  7 16],917,Mercury Rising (1998),,http://www.imdb.com/title/tt0120749/?ref_=fn_al_tt_1,Shadowy elements in the NSA target a nine-year old autistic savant for death when he is able to decipher a top secret code.,6.1,72K,['Harold Becker'],"['Ryne Douglas Pearson', 'Lawrence Konner', 'Mark Rosenthal']","['Bruce Willis', 'Miko Hughes', 'Alec Baldwin', 'Chi McBride', 'Kim Dickens', 'Robert Stanton', 'Bodhi Elfman', 'Carrie Preston', 'Lindsey Ginter', 'Peter Stormare', 'Kevin Conway', 'John Carroll Lynch', 'Kelley Hazen', 'John Doman', 'Richard Riehle', 'Chad Lindberg', 'Hank Harris', 'James MacDonald']",R,1998,1h 51min
6,[ 0 16],743,"Crow: City of Angels, The (1996)","https://m.media-amazon.com/images/M/MV5BMmY0NWRhOGQtZGNlYi00YmNlLTlmZmMtMzFhY2Y0OGFmYzM3XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UY281_CR1,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMmY0NWRhOGQtZGNlYi00YmNlLTlmZmMtMzFhY2Y0OGFmYzM3XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UY422_CR2,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMmY0NWRhOGQtZGNlYi00YmNlLTlmZmMtMzFhY2Y0OGFmYzM3XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UY562_CR2,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0115986/?ref_=fn_al_tt_1,The spirit of the Crow resurrects another man seeking revenge for the murder of his son.,4.7,20K,['Tim Pope'],"[""James O'Barr"", 'David S. Goyer']","['Vincent Perez', 'Mia Kirshner', 'Richard Brooks', 'Iggy Pop', 'Thomas Jane', 'Vincent Castellanos', 'Thuy Trang', 'Eric Acosta', 'Ian Dury', 'Tracey Ellis', 'Beverley Mitchell', 'Aaron Thell Smith', 'Alan Gelfant', 'Shelly Desai', 'Holley Chant', 'Kerry Rossall', 'Reynaldo Duran', 'Danny Verduzco']",R,1996,1h 24min
7,[ 4 18],687,McHale's Navy (1997),"https://m.media-amazon.com/images/M/MV5BMmU2NjcwYmMtZmZhYy00NjQ0LTkyZTktM2EwMWU2M2Y3ZmI4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,2,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMmU2NjcwYmMtZmZhYy00NjQ0LTkyZTktM2EwMWU2M2Y3ZmI4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX285_CR0,3,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMmU2NjcwYmMtZmZhYy00NjQ0LTkyZTktM2EwMWU2M2Y3ZmI4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX380_CR0,4,380,562_.jpg 380w",http://www.imdb.com/title/tt0119640/?ref_=fn_al_tt_1,"A retired Navy officer returns to active duty, along with a group of misfit sailors, to battle his former nemesis.",4.6,6.7K,['Bryan Spicer'],"['Peter Crabbe', 'Andy Rose']","['Tom Arnold', 'Dean Stockwell', 'Ernest Borgnine', 'Debra Messing', 'David Alan Grier', 'Tim Curry', 'Bruce Campbell', 'French Stewart', 'Danton Stone', 'Brian Haley', 'Henry Cho', 'Anthony Jesse Cruz', 'Honorato Magaloni', 'Guillermo Ríos', 'Eduardo López Rojas', 'Tom Ayers', 'Scott Cleverdon', 'Robert Schuch']",PG,1997,1h 48min
8,[10],563,Stephen King's The Langoliers (1995),"https://m.media-amazon.com/images/M/MV5BNWNmNmVhZDYtM2Y1Yi00ZmNjLThlNTEtN2JiNjY4NGVhOTcyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY281_CR11,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BNWNmNmVhZDYtM2Y1Yi00ZmNjLThlNTEtN2JiNjY4NGVhOTcyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY422_CR16,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BNWNmNmVhZDYtM2Y1Yi00ZmNjLThlNTEtN2JiNjY4NGVhOTcyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY562_CR22,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0112040/?ref_=fn_al_tt_1,"Most of the passengers on an airplane disappear, and the remainder land the plane in a mysteriously barren airport.",6.1,29K,"['Patricia Wettig', 'Dean Stockwell', 'Tom Holland']","['', '', '']","['Patricia Wettig', 'Dean Stockwell', 'Tom Holland', 'Kate Maberly', 'Mark Lindsay Chapman', 'Julie Arnold Lisnet', 'Frankie Faison', 'Baxter Harris', 'Michael Louden', 'Christopher Collet', 'Kymberly Dakin', 'Kimber Riddle', 'David Morse', 'David Forrester', 'Bronson Pinchot', 'Chris Hendrie', 'Jennifer Nichole Porter', 'John Griesemer']",,,
9,[0 1],1523,"Good Man in Africa, A (1994)","https://m.media-amazon.com/images/M/MV5BYTQ3YmE2ODItZjY2Yy00MTMxLTliOWQtNWVkMGM5YWY0YTYwXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UY281_CR1,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BYTQ3YmE2ODItZjY2Yy00MTMxLTliOWQtNWVkMGM5YWY0YTYwXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UY422_CR1,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BYTQ3YmE2ODItZjY2Yy00MTMxLTliOWQtNWVkMGM5YWY0YTYwXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UY562_CR2,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0109920/?ref_=fn_al_tt_1,"In a West African nation, the womanizing British 1st Secretary of the High Commissioner deals with different issues.",5.1,2.5K,['Bruce Beresford'],['William Boyd'],"['Colin Friels', 'Sean Connery', 'Joanne Whalley', 'John Lithgow', 'Diana Rigg', 'Louis Gossett Jr.', 'Sarah-Jane Fenton', 'Maynard Eziashi', 'Jeremy Crutchley', 'Jackie Mofokeng', 'Daphne Greenwood', 'Themba Ndaba', 'David Phetoe', 'Dambuza Mdledle', 'Lillian Dube', 'Peter Thage', 'Patrick Mynhardt', 'George Lee']",R,1994,1h 34min
