,movie_genres,movie_id,movie_title,poster_url,movie_url,description,rating,num_review,director,writer,cast,age_rating,year,movie_length
0,[ 6 18],1065,Koyaanisqatsi (1983),https://images-na.ssl-images-amazon.com/images/M/MV5BZjlmMWVhYjQtNTZmOC00OTE4LWIxMGItOTg2OTlkZTZkYmI2XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0085809/?ref_=fn_al_tt_1,"A collection of expertly photographed phenomena with no conventional plot. The footage focuses on nature, humanity and the relationship between them.",8.3,37K,['Godfrey Reggio'],"['Ron Fricke', 'Godfrey Reggio', 'Michael Hoenig']","['Ed Asner', 'Pat Benatar', 'Jerry Brown', 'Johnny Carson', 'Dick Cavett', 'Marilyn Chambers', 'Sammy Davis Jr.', 'Lou Dobbs', 'Thomas Dolby', 'Linda Ellerbee', 'Jerry Falwell', 'Mark J. Goodman', 'Ted Koppel', 'Peter Sellers', 'Bill Tush']",Not Rated,1982,1h 26min
1,[ 7 14],846,To Gillian on Her 37th Birthday (1996),https://images-na.ssl-images-amazon.com/images/M/MV5BMzQ4ZmU0ODEtNWVlMS00NzkwLThjNzAtMmMyNDBjMDhiZTIwXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0117924/?ref_=fn_al_tt_1,"David's wife died 2 years ago. He, his teen daughter Rachel, her cute friend and 2 in-laws trying to fix him up with a friend, are all spending the weekend at his beach house. David still ""talks to his wife"" and neglects Rachel.",5.8,4.8K,['Michael Pressman'],"['Michael Brady', 'David E. Kelley']","['Peter Gallagher', 'Michelle Pfeiffer', 'Claire Danes', 'Laurie Fortier', 'Wendy Crewson', 'Bruce Altman', 'Kathy Baker', 'Freddie Prinze Jr.', 'Rachel Seidman-Lockamy', 'Lorielle New', 'Danny Crook', 'Seth Green', 'Todd Haven', 'Matt Mosher', 'J Schaefer']",PG-13,1996,1h 33min
2,[0],1250,Best of the Best 3: No Turning Back (1995),https://images-na.ssl-images-amazon.com/images/M/MV5BMTk1Mzg0MzY0OV5BMl5BanBnXkFtZTYwMzA3MzQ5..jpg,http://www.imdb.com/title/tt0112483/?ref_=fn_al_tt_1,A martial arts instructor comes to the defense of a schoolteacher who has taken a stand against a local white supremacist organization.,4.8,2.1K,['Phillip Rhee'],"['Barry Gray', 'Deborah Scott']","['Phillip Rhee', 'Christopher McDonald', 'Gina Gershon', 'Mark Rolston', 'Peter Simmons', 'Anzu Lawson', 'Dee Wallace', 'Michael Bailey Smith', 'Justin Brentley', 'Andra R. Ward', 'Barbara Boyd', 'Kitao Sakurai', 'Cole S. McKay', 'Steve Hulin', 'Jack C. Thomas', 'Jerra Nicol Thompson', 'John Robert Thompson', 'Jonathan McCurdy']",R,1995,1h 30min
3,[ 7 14],1160,Love! Valour! Compassion! (1997),https://images-na.ssl-images-amazon.com/images/M/MV5BYWY4MzE2NWUtNTU1Yi00ODI1LWI2ZTMtNmVhNmZmNDQxMzMxXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0119578/?ref_=fn_al_tt_1,"Gregory invites seven friends to spend the summer at his large, secluded 19th-century home in upstate New York. The seven are: Bobby, Gregory's ""significant other,"" who is blind but who loves to explore the home's garden using his sense of touch; Art and Perry, two ""yuppies"" who drive a Volvo and who celebrate their 14th anniversary together that summer; John, a dour expatriate Briton who loathes his twin brother James; Ramon, John's ""companion,"" who is physically attracted to Bobby and immediately tries to seduce the blind man; James, a cheerful soul who is in the advanced stages of AIDS; and Buzz, a fan of traditional Broadway musicals who is dealing with his own HIV-positive status.",7.0,3.5K,['Joe Mantello'],['Terrence McNally'],"['Jason Alexander', 'Stephen Spinella', 'Stephen Bogardus', 'Randy Becker', 'John Benjamin Hickey', 'Justin Kirk', 'John Glover']",R,1997,1h 48min
4,[ 4 13],1452,Lady of Burlesque (1943),https://images-na.ssl-images-amazon.com/images/M/MV5BNzM4NzM2MTkyN15BMl5BanBnXkFtZTcwNTA2ODU0NQ@@..jpg,http://www.imdb.com/title/tt0036094/?ref_=fn_al_tt_1,"After one member of their group is murdered, the performers at a burlesque house must work together to find out who the killer is before they strike again.",6.3,2.3K,['William A. Wellman'],"['Gypsy Rose Lee', 'James Gunn']","['Barbara Stanwyck', ""Michael O'Shea"", 'J. Edward Bromberg', 'Iris Adrian', 'Gloria Dickson', 'Victoria Faust', 'Stephanie Bachelor', 'Charles Dingle', 'Marion Martin', 'Pete Gordon', 'Frank Fenton', 'Pinky Lee', 'Frank Conroy', 'Lew Kelly', 'Claire Carleton', 'Janis Carter', 'Gerald Mohr', 'Bert Hanlon']",Not Rated,1943,1h 31min
5,[ 7 14],1085,Carried Away (1996),https://images-na.ssl-images-amazon.com/images/M/MV5BMjA2MzAxMjk5OF5BMl5BanBnXkFtZTcwMjY2MDkyMQ@@..jpg,http://www.imdb.com/title/tt0115837/?ref_=fn_al_tt_1,"Joseph Svenden is a middle-aged school-teacher who lives on a farm with his dying mother. In his simple life there are no excitements, even in long-time relationship with a widow. However, when seventeen-year-old beauty enrolls in his class, Joseph would soon end up in her arms. After that, Joseph is torn between the passion and feeling that he is doing something wrong.",6.3,1.6K,['Bruno Barreto'],"['Jim Harrison', 'Ed Jones']","['Dennis Hopper', 'Amy Irving', 'Amy Locane', 'Julie Harris', 'Gary Busey', 'Hal Holbrook', 'Christopher Pettiet', 'Priscilla Pointer', 'Gail Cronauer', 'Alissa Alban', 'E.J. Morris', 'Joe Stevens', 'Connie Cooper', 'Eleese Lester', 'Doug Jackson', 'James N. Harrell', 'R. Bruce Elliott', 'Mark Walters']",R,1996,1h 49min
6,[4],1218,Friday (1995),https://images-na.ssl-images-amazon.com/images/M/MV5BYmEwNjNlZTUtNzkwMS00ZTlhLTkyY2MtMjM2MzlmODQyZGVhXkEyXkFqcGdeQXVyNTI4MjkwNjA@..jpg,http://www.imdb.com/title/tt0113118/?ref_=fn_al_tt_1,"It's Friday, and Craig and Smokey must come up with $200 they owe a local bully or there won't be a Saturday.",7.3,106K,['F. Gary Gray'],"['Ice Cube', 'DJ Pooh']","['Ice Cube', 'Chris Tucker', 'Nia Long', 'Tom Lister Jr.', 'John Witherspoon', 'Anna Maria Horsford', 'Regina King', 'Paula Jai Parker', 'Faizon Love', 'DJ Pooh', 'Angela Means', 'Vickilyn Reynolds', 'Ronn Riser', 'Kathleen Bradley', 'Tony Cox', 'Anthony Johnson', 'Demetrius Navarro', 'Jason Bose Smith']",R,1995,1h 31min
7,[7],772,Kids (1995),https://images-na.ssl-images-amazon.com/images/M/MV5BNTNmN2QyNTgtMTk0ZC00NmFhLWJlNzctZmMyYTczZTYyMzA1XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0113540/?ref_=fn_al_tt_1,"A day in the life of a group of teens as they travel around New York City skating, drinking, smoking and deflowering virgins.",7.1,76K,['Larry Clark'],"['Harmony Korine', 'Larry Clark']","['Leo Fitzpatrick', 'Justin Pierce', 'Chloë Sevigny', 'Sarah Henderson', 'Joseph Chan', 'Johnathan Staci Kim', 'Adriane Brown', 'Sajan Bhagat', 'Billy Valdes', 'Billy Waldeman', 'Javier Nunez', 'Luis Núñez', 'Christian Bruna', 'Alex Glen', 'Rosario Dawson', 'Julia Mendoza', 'Gillian Goldstein', 'Priscilla Forsyth']",NC-17,1995,1h 31min
8,[16],615,"39 Steps, The (1935)",https://images-na.ssl-images-amazon.com/images/M/MV5BMTY5ODAzMTcwOF5BMl5BanBnXkFtZTcwMzYxNDYyNA@@..jpg,http://www.imdb.com/title/tt0026029/?ref_=fn_al_tt_1,"A man in London tries to help a counter-espionage Agent. But when the Agent is killed, and the man stands accused, he must go on the run to save himself and stop a spy ring which is trying to steal top secret information.",7.6,55K,['Alfred Hitchcock'],"['John Buchan', 'Charles Bennett', 'Ian Hay']","['Robert Donat', 'Madeleine Carroll', 'Lucie Mannheim', 'Godfrey Tearle', 'Peggy Ashcroft', 'John Laurie', 'Helen Haye', 'Frank Cellier', 'Wylie Watson', 'Gus McNaughton', 'Jerry Verno', 'Peggy Simpson', 'Ivor Barnard', 'Charles Bennett', 'Noel Birkin', 'Ex-Det. Sergt. Bishop', 'Wallace Bosco', 'Matthew Boulton']",Approved,1935,1h 26min
9,[4],613,My Man Godfrey (1936),https://images-na.ssl-images-amazon.com/images/M/MV5BNmMwZTJlMTctYjM5Ni00Zjg4LWEzN2EtZmJlZjcyMmMzM2NiL2ltYWdlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@..jpg,http://www.imdb.com/title/tt0028010/?ref_=fn_al_tt_1,A scatterbrained socialite hires a vagrant as a family butler - but there's more to Godfrey than meets the eye.,8.0,23K,['Gregory La Cava'],"['Morrie Ryskind', 'Eric Hatch', 'Zoe Akins']","['William Powell', 'Carole Lombard', 'Alice Brady', 'Gail Patrick', 'Eugene Pallette', 'Jean Dixon', 'Alan Mowbray', 'Mischa Auer', 'Pat Flaherty', 'Robert Light', 'Ernie Adams', 'Jimmy Aye', 'William Begg', 'James Carlisle', 'Jack Chefe', 'Elaine Cochrane', 'Phyllis Crane', 'Eddie Fetherston']",Not Rated,1936,1h 34min
