,movie_genres,movie_id,movie_title,poster_url,movie_url,description,rating,num_review,director,writer,cast,age_rating,year,movie_length
0,[4],1446,"Bye Bye, Love (1995)","https://m.media-amazon.com/images/M/MV5BMjMxY2Y4YjEtYTQ2MC00ZjM2LTg0MDYtNmUyOTczMjdmMTlhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMjMxY2Y4YjEtYTQ2MC00ZjM2LTg0MDYtNmUyOTczMjdmMTlhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX285_CR0,1,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMjMxY2Y4YjEtYTQ2MC00ZjM2LTg0MDYtNmUyOTczMjdmMTlhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX380_CR0,1,380,562_.jpg 380w",http://www.imdb.com/title/tt0112606/?ref_=fn_al_tt_1,"A story about the family breakup of three divorced men. The film presented their perspective and it reveals their relationship with their children, ex-wives, girl friends, male friendships, and their identities as divorced men.",6.2,6.2K,['Sam Weisman'],"['Gary David Goldberg', 'Brad Hall']","['Matthew Modine', 'Randy Quaid', 'Paul Reiser', 'Janeane Garofalo', 'Amy Brenneman', 'Eliza Dushku', 'Ed Flanders', 'Maria Pitillo', 'Lindsay Crouse', 'Ross Malinger', 'Johnny Whitworth', 'Wendell Pierce', 'Cameron Boyd', 'Mae Whitman', 'Jayne Brook', 'Dana Wheeler-Nicholson', 'Amber Benson', 'Rob Reiner']",PG-13,1995,1h 46min
1,[7],1261,"Run of the Country, The (1995)","https://m.media-amazon.com/images/M/MV5BNzJlYjYwMjYtYzRhMy00YWVjLTljODctOTFiYjEwMWY3OGNjXkEyXkFqcGdeQXVyMTI4ODc2NDY@._V1_QL75_UY281_CR111,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BNzJlYjYwMjYtYzRhMy00YWVjLTljODctOTFiYjEwMWY3OGNjXkEyXkFqcGdeQXVyMTI4ODc2NDY@._V1_QL75_UY422_CR167,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BNzJlYjYwMjYtYzRhMy00YWVjLTljODctOTFiYjEwMWY3OGNjXkEyXkFqcGdeQXVyMTI4ODc2NDY@._V1_QL75_UY562_CR222,0,380,562_.jpg 380w",http://www.imdb.com/title/tt6148958/?ref_=fn_al_tt_1,"It looks like we don't have any Plot Summaries for this title yet.
Be the first to contribute! Just click the ""Edit page"" button at the bottom of the page or learn more in the Plot Summary submission guide.",,,"['Roger Ebert', 'Gene Siskel']","['', '']","['Roger Ebert', 'Gene Siskel']",,,
2,[ 1 15],1411,Barbarella (1968),"https://m.media-amazon.com/images/M/MV5BMjExMzcwMjU4OV5BMl5BanBnXkFtZTgwNzYzMjU2MTE@._V1_QL75_UY281_CR1,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMjExMzcwMjU4OV5BMl5BanBnXkFtZTgwNzYzMjU2MTE@._V1_QL75_UY422_CR1,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMjExMzcwMjU4OV5BMl5BanBnXkFtZTgwNzYzMjU2MTE@._V1_QL75_UY562_CR2,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0062711/?ref_=fn_al_tt_1,"Barbarella, an astronaut from the 41st century, sets out to find and stop the evil scientist Durand Durand, whose Positronic Ray threatens to bring evil back into the galaxy.",5.9,34K,['Roger Vadim'],"['Jean-Claude Forest', 'Terry Southern', 'Roger Vadim']","['Jane Fonda', 'John Phillip Law', 'Anita Pallenberg', ""Milo O'Shea"", 'Marcel Marceau', 'Claude Dauphin', 'Véronique Vendell', 'Giancarlo Cobelli', 'Serge Marquand', 'Nino Musco', 'Franco Gulà', 'Catherine Chevallier', 'Marie Therese Chevallier', 'Umberto Di Grazia', 'David Hemmings', 'Ugo Tognazzi', 'Honey Autumn', 'Silvana Bacci']",Approved,1968,1h 38min
3,[16],1451,Foreign Correspondent (1940),"https://m.media-amazon.com/images/M/MV5BNmM3ZGE4Y2EtNGFlMS00YjE5LWExYzYtYzQyYTQxYTZlMWRmXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_QL75_UX190_CR0,2,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BNmM3ZGE4Y2EtNGFlMS00YjE5LWExYzYtYzQyYTQxYTZlMWRmXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_QL75_UX285_CR0,4,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BNmM3ZGE4Y2EtNGFlMS00YjE5LWExYzYtYzQyYTQxYTZlMWRmXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_QL75_UX380_CR0,4,380,562_.jpg 380w",http://www.imdb.com/title/tt0032484/?ref_=fn_al_tt_1,"On the eve of World War II, a young American reporter tries to expose enemy agents in London.",7.5,20K,['Alfred Hitchcock'],"['Charles Bennett', 'Joan Harrison', 'James Hilton']","['Joel McCrea', 'Laraine Day', 'Herbert Marshall', 'George Sanders', 'Albert Bassermann', 'Robert Benchley', 'Edmund Gwenn', 'Eduardo Ciannelli', 'Harry Davenport', 'Martin Kosleck', 'Frances Carson', 'Ian Wolfe', 'Charles Wagenheim', 'Eddie Conrad', 'Charles Halton', 'Barbara Pepper', 'Emory Parnell', 'Roy Gordon']",Passed,1940,2h
4,[4],85,"Ref, The (1994)","https://m.media-amazon.com/images/M/MV5BNDA2Yzg3ZGUtMmJlOC00NzY2LWIxMDYtODcwOTM0ZWZhNWQ0XkEyXkFqcGdeQXVyNjExODE1MDc@._V1_QL75_UX190_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BNDA2Yzg3ZGUtMmJlOC00NzY2LWIxMDYtODcwOTM0ZWZhNWQ0XkEyXkFqcGdeQXVyNjExODE1MDc@._V1_QL75_UX285_CR0,1,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BNDA2Yzg3ZGUtMmJlOC00NzY2LWIxMDYtODcwOTM0ZWZhNWQ0XkEyXkFqcGdeQXVyNjExODE1MDc@._V1_QL75_UX380_CR0,1,380,562_.jpg 380w",http://www.imdb.com/title/tt0110955/?ref_=fn_al_tt_1,"A cat burglar is forced to take a bickering, dysfunctional family hostage on Christmas Eve.",6.9,24K,['Ted Demme'],"['Marie Weiss', 'Richard LaGravenese']","['Denis Leary', 'Judy Davis', 'Kevin Spacey', 'Robert J. Steinmiller Jr.', 'Glynis Johns', 'Raymond J. Barry', 'Richard Bright', 'Christine Baranski', 'Adam LeFevre', 'Phillip Nicoll', 'Ellie Raab', 'Bill Raymond', 'John Scurti', 'Jim Turner', 'Herbie Ade', 'Ron Gabriel', 'Scott Walker', 'Edward Saxon']",R,1994,1h 36min
5,[ 7 15],1006,Until the End of the World (Bis ans Ende der Welt) (1991),"https://m.media-amazon.com/images/M/MV5BODlmZTFlNDgtMmQxYy00N2M2LTg3Y2YtNDllMmQzMTg4YjBjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,2,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BODlmZTFlNDgtMmQxYy00N2M2LTg3Y2YtNDllMmQzMTg4YjBjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX285_CR0,3,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BODlmZTFlNDgtMmQxYy00N2M2LTg3Y2YtNDllMmQzMTg4YjBjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX380_CR0,3,380,562_.jpg 380w",http://www.imdb.com/title/tt0101458/?ref_=fn_al_tt_1,"In 1999, Claire's life is forever changed after she survives a car crash. She rescues Sam and starts traveling around the world with him. Writer Eugene follows them and writes their story, as a way of recording dreams is being invented.",6.8,9.8K,['Wim Wenders'],"['Peter Carey', 'Wim Wenders', 'Solveig Dommartin']","['William Hurt', 'Solveig Dommartin', 'Pietro Falcone', 'Enzo Turrin', 'Chick Ortega', 'Eddy Mitchell', 'Adelle Lutz', 'Ernie Dingo', 'Jean-Charles Dumay', 'Sam Neill', 'Ernest Berk', 'Christine Oesterlein', 'Rüdiger Vogler', 'Diogo Dória', 'Amália Rodrigues', 'Elena Prudnikova', 'Jinzhan Zhang', 'Naoto Takenaka']",R,1991,2h 38min
6,[ 0 15 18],121,Independence Day (ID4) (1996),"https://m.media-amazon.com/images/M/MV5BMGQwNDNkMmItYWY1Yy00YTZmLWE5OTAtODU0MGZmMzQ1NDdkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,2,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMGQwNDNkMmItYWY1Yy00YTZmLWE5OTAtODU0MGZmMzQ1NDdkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX285_CR0,3,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMGQwNDNkMmItYWY1Yy00YTZmLWE5OTAtODU0MGZmMzQ1NDdkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX380_CR0,4,380,562_.jpg 380w",http://www.imdb.com/title/tt0116629/?ref_=fn_al_tt_1,"The aliens are coming and their goal is to invade and destroy Earth. Fighting superior technology, mankind's best weapon is the will to survive.",7.0,550K,['Roland Emmerich'],"['Dean Devlin', 'Roland Emmerich']","['Will Smith', 'Bill Pullman', 'Jeff Goldblum', 'Mary McDonnell', 'Judd Hirsch', 'Robert Loggia', 'Randy Quaid', 'Margaret Colin', 'James Rebhorn', 'Harvey Fierstein', 'Adam Baldwin', 'Brent Spiner', 'James Duval', 'Vivica A. Fox', 'Lisa Jakub', 'Ross Bagley', 'Mae Whitman', 'Bill Smitrovich']",PG-13,1996,2h 25min
7,[4],871,Vegas Vacation (1997),"https://m.media-amazon.com/images/M/MV5BZTIwMWEwZmQtMjI1ZS00NDdmLTgwMGItNmFiOTk1ZWQ5NGZiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,2,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BZTIwMWEwZmQtMjI1ZS00NDdmLTgwMGItNmFiOTk1ZWQ5NGZiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX285_CR0,4,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BZTIwMWEwZmQtMjI1ZS00NDdmLTgwMGItNmFiOTk1ZWQ5NGZiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX380_CR0,5,380,562_.jpg 380w",http://www.imdb.com/title/tt0120434/?ref_=fn_al_tt_1,"In the fourth outing for the vacation franchise, the Griswolds have to survive Vegas fever when they go to Las Vegas for a fun family vacation.",6.0,47K,['Stephen Kessler'],"['Elisa Bell', 'Bob Ducsay']","['Chevy Chase', ""Beverly D'Angelo"", 'Randy Quaid', 'Ethan Embry', 'Marisol Nichols', 'Miriam Flynn', ""Shae D'lyn"", 'Wayne Newton', 'Siegfried Fischbacher', 'Roy Horn', 'Wallace Shawn', 'Sid Caesar', 'Julio Oscar Mechoso', 'Sly Smith', 'Julia Sweeney', 'Corinna Jones', 'Joe Armeno', 'Christie Brinkley']",PG,1997,1h 33min
8,[7],639,"Tin Drum, The (Blechtrommel, Die) (1979)","https://m.media-amazon.com/images/M/MV5BYmM0ODBiMTQtNDFkZS00Zjg1LWFkNGMtZTg2NzBlMmZjNjlhXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_QL75_UY281_CR6,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BYmM0ODBiMTQtNDFkZS00Zjg1LWFkNGMtZTg2NzBlMmZjNjlhXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_QL75_UY422_CR8,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BYmM0ODBiMTQtNDFkZS00Zjg1LWFkNGMtZTg2NzBlMmZjNjlhXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_QL75_UY562_CR12,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0078875/?ref_=fn_al_tt_1,"In 1924, Oskar Matzerath is born in the Free City of Danzig. At age three, he falls down a flight of stairs and stops growing. In 1939, World War II breaks out.",7.5,23K,['Volker Schlöndorff'],"['Günter Grass', 'Jean-Claude Carrière', 'Volker Schlöndorff']","['David Bennent', 'Mario Adorf', 'Angela Winkler', 'Katharina Thalbach', 'Daniel Olbrychski', 'Tina Engel', 'Berta Drews', 'Roland Teubner', 'Tadeusz Kunikowski', 'Andréa Ferréol', 'Heinz Bennent', 'Ilse Pagé', 'Werner Rehm', 'Käte Jaenicke', 'Helmut Brasch', 'Otto Sander', 'Wigand Witting', 'Mariella Oliveri']",R,1979,2h 22min
9,[ 4 12 14],1286,Shall We Dance? (1937),"https://m.media-amazon.com/images/M/MV5BMTcwODUwMTMxN15BMl5BanBnXkFtZTcwNzc3MjcyMQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMTcwODUwMTMxN15BMl5BanBnXkFtZTcwNzc3MjcyMQ@@._V1_QL75_UX285_CR0,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMTcwODUwMTMxN15BMl5BanBnXkFtZTcwNzc3MjcyMQ@@._V1_QL75_UX380_CR0,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0358135/?ref_=fn_al_tt_1,"A romantic comedy where a bored, overworked Estate Lawyer, upon first sight of a beautiful instructor, signs up for ballroom dancing lessons.",6.1,46K,['Peter Chelsom'],"['Masayuki Suô', 'Audrey Wells']","['Richard Gere', 'Jennifer Lopez', 'Susan Sarandon', 'Stanley Tucci', 'Lisa Ann Walter', 'Anita Gillette', 'Bobby Cannavale', 'Omar Benson Miller', 'Tamara Hope', 'Stark Sands', 'Richard Jenkins', 'Nick Cannon', 'Sarah Lafleur', 'Onalee Ames', 'Diana Salvatore', 'Daphne Korol', ""Driton 'Tony' Dovolani"", 'Katya Virshilas']",PG-13,2004,1h 46min
